processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,613.11,20.65,5.87,False,False,True
1,1,1.jpg,613.09,21.03,5.68,False,False,True
2,2,2.jpg,615.38,21.91,5.87,False,False,True
3,3,3.jpg,616.35,21.82,5.89,False,False,True
4,4,4.jpg,589.63,16.30,4.64,True,True,True
5,5,5.jpg,620.09,21.08,6.02,False,False,True
6,6,6.jpg,626.23,22.46,6.34,False,False,True
7,7,7.jpg,642.96,23.05,6.42,False,False,True
8,8,8.jpg,637.31,23.12,6.46,False,False,True
9,9,9.jpg,634.36,23.33,6.56,False,False,True
10,10,10.jpg,623.06,22.36,6.34,False,False,True
11,11,11.jpg,632.24,22.49,6.38,False,False,True
12,12,12.jpg,632.02,22.91,6.45,False,False,True
13,13,13.jpg,628.18,22.78,6.41,False,False,True
14,14,14.jpg,629.49,22.27,6.19,False,False,True
15,15,15.jpg,632.64,22.29,6.15,False,False,True
16,16,16.jpg,628.68,22.55,6.20,False,False,True
17,17,17.jpg,638.42,22.35,6.14,False,False,True
18,18,18.jpg,634.07,22.21,6.11,False,False,True
19,19,19.jpg,631.77,21.92,6.10,False,False,True
20,20,20.jpg,620.54,21.31,5.93,False,False,True
21,21,21.jpg,629.10,21.22,5.93,False,False,True
22,22,22.jpg,624.72,20.88,5.84,False,False,True
23,23,23.jpg,617.71,20.74,5.75,False,False,True
24,24,24.jpg,603.21,18.23,4.87,True,True,True
25,25,25.jpg,608.58,19.81,5.50,True,False,True
26,26,26.jpg,609.27,19.69,5.41,True,False,True
27,27,27.jpg,618.75,19.43,5.33,True,True,True
28,28,28.jpg,612.54,19.18,5.24,True,True,True
29,29,29.jpg,603.42,19.01,5.23,True,True,True
30,30,30.jpg,596.58,18.67,5.22,True,True,True
31,31,31.jpg,601.86,19.99,5.69,True,False,True
32,32,32.jpg,600.39,20.34,5.72,True,True,True
33,33,33.jpg,596.93,18.71,5.12,True,True,True
34,34,34.jpg,603.23,19.07,5.35,True,True,True
35,35,35.jpg,608.06,19.52,5.43,True,False,True
36,36,36.jpg,609.13,20.31,5.53,False,False,True
37,37,37.jpg,615.88,19.87,5.37,True,False,True
38,38,38.jpg,609.13,20.00,5.45,True,False,True
39,39,39.jpg,609.63,20.81,5.79,False,False,True
40,40,40.jpg,598.84,20.54,5.65,True,True,True
41,41,41.jpg,603.23,20.50,5.66,True,False,True
42,42,42.jpg,607.46,20.62,5.64,False,False,True
43,43,43.jpg,601.28,20.21,5.51,True,False,True
44,44,44.jpg,604.39,20.43,5.62,False,False,True
45,45,45.jpg,604.23,20.38,5.58,False,False,True
46,46,46.jpg,600.06,20.41,5.59,True,True,True
47,47,47.jpg,612.37,20.68,5.67,False,False,True
48,48,48.jpg,605.34,20.68,5.57,False,False,True
49,49,49.jpg,613.51,20.22,5.42,True,False,True
50,50,50.jpg,601.27,19.87,5.51,True,False,True
51,51,51.jpg,602.82,20.43,5.59,True,False,True
52,52,52.jpg,599.09,17.57,4.75,True,True,True
53,53,53.jpg,599.66,18.85,5.32,True,True,True
54,54,54.jpg,603.53,18.91,5.34,True,True,True
55,55,55.jpg,604.10,19.53,5.53,True,False,True
56,56,56.jpg,600.08,20.20,5.74,True,True,True
57,57,57.jpg,613.96,21.23,6.17,False,False,True
58,58,58.jpg,609.26,21.35,6.22,False,False,True
59,59,59.jpg,609.31,21.62,6.29,False,False,True
60,60,60.jpg,602.63,21.58,6.27,True,False,True
61,61,61.jpg,610.71,21.79,6.28,False,False,True
62,62,62.jpg,610.69,22.07,6.35,False,False,True
63,63,63.jpg,610.24,22.24,6.40,False,False,True
64,64,64.jpg,610.62,22.37,6.40,False,False,True
65,65,65.jpg,610.37,22.21,6.48,False,False,True
66,66,66.jpg,605.19,21.87,6.13,False,False,True
