processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,573.27,10.28,2.86,False,False,True
1,1,1.jpg,563.43,11.59,3.41,True,True,True
2,2,2.jpg,615.43,19.85,5.72,False,False,True
3,3,3.jpg,598.21,19.72,5.73,False,False,True
4,4,4.jpg,558.36,7.74,2.07,True,True,True
5,5,5.jpg,563.43,9.24,2.57,True,True,True
6,6,6.jpg,572.30,10.41,2.81,True,False,True
7,7,7.jpg,568.30,9.90,2.78,True,False,True
8,8,8.jpg,579.10,9.96,2.79,True,False,True
9,9,9.jpg,574.69,10.44,2.81,True,False,True
10,10,10.jpg,573.73,10.01,2.79,True,False,True
11,11,11.jpg,566.83,9.92,2.77,True,False,True
12,12,12.jpg,574.88,10.35,2.79,True,False,True
13,13,13.jpg,572.61,9.84,2.80,True,False,True
14,14,14.jpg,569.19,9.88,2.81,True,False,True
15,15,15.jpg,571.93,10.28,2.81,True,False,True
16,16,16.jpg,571.30,10.06,2.79,True,False,True
17,17,17.jpg,566.42,10.01,2.82,True,False,True
18,18,18.jpg,578.52,10.46,2.88,False,False,True
19,19,19.jpg,572.22,10.06,2.87,False,False,True
20,20,20.jpg,569.04,10.03,2.88,False,False,True
21,21,21.jpg,562.78,10.17,2.88,True,True,True
22,22,22.jpg,570.59,10.01,2.89,False,False,True
23,23,23.jpg,568.87,10.03,2.89,False,False,True
24,24,24.jpg,566.59,10.36,2.93,True,False,True
25,25,25.jpg,567.66,10.13,2.91,True,False,True
26,26,26.jpg,567.86,10.10,2.91,True,False,True
27,27,27.jpg,564.21,10.49,2.92,True,True,True
28,28,28.jpg,574.57,10.11,2.90,False,False,True
29,29,29.jpg,569.47,10.05,2.90,False,False,True
30,30,30.jpg,571.51,10.49,2.92,False,False,True
31,31,31.jpg,563.72,9.97,2.88,True,True,True
32,32,32.jpg,571.06,9.93,2.88,True,False,True
33,33,33.jpg,570.74,10.25,2.87,False,False,True
34,34,34.jpg,567.82,9.93,2.89,True,False,True
35,35,35.jpg,568.31,9.99,2.88,False,False,True
36,36,36.jpg,571.13,10.39,2.88,False,False,True
37,37,37.jpg,565.43,9.99,2.85,True,False,True
38,38,38.jpg,576.35,10.07,2.88,False,False,True
39,39,39.jpg,570.70,10.30,2.89,False,False,True
40,40,40.jpg,583.34,10.02,2.88,False,False,True
41,41,41.jpg,576.42,9.89,2.85,True,False,True
42,42,42.jpg,583.79,10.21,2.86,False,False,True
43,43,43.jpg,583.00,10.03,2.85,False,False,True
44,44,44.jpg,581.38,10.16,2.91,False,False,True
45,45,45.jpg,582.10,10.36,2.90,False,False,True
46,46,46.jpg,581.77,10.06,2.88,False,False,True
47,47,47.jpg,577.43,9.96,2.84,True,False,True
48,48,48.jpg,589.24,10.19,2.86,False,False,True
49,49,49.jpg,582.48,9.87,2.84,True,False,True
50,50,50.jpg,575.12,9.88,2.83,True,False,True
51,51,51.jpg,569.92,10.25,2.84,False,False,True
52,52,52.jpg,577.48,10.01,2.85,False,False,True
53,53,53.jpg,576.24,10.07,2.86,False,False,True
54,54,54.jpg,571.35,10.35,2.88,False,False,True
55,55,55.jpg,574.12,10.09,2.85,False,False,True
