processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,546.73,13.15,3.12,True,False,True
1,1,1.jpg,550.42,12.99,3.01,True,False,True
2,2,2.jpg,550.82,12.79,3.07,True,False,True
3,3,3.jpg,547.27,12.89,3.01,True,False,True
4,4,4.jpg,558.10,12.84,3.04,True,False,True
5,5,5.jpg,552.46,12.77,3.01,True,False,True
6,6,6.jpg,554.49,13.21,3.11,True,False,True
7,7,7.jpg,548.32,13.48,3.27,True,False,True
8,8,8.jpg,566.50,16.62,4.27,False,False,True
9,9,9.jpg,574.36,18.74,4.85,False,False,True
10,10,10.jpg,589.73,19.86,5.44,False,False,True
11,11,11.jpg,595.17,21.87,6.05,False,False,True
12,12,12.jpg,578.01,28.73,7.94,False,False,True
13,13,13.jpg,738.73,41.00,10.27,False,False,False
14,14,14.jpg,796.92,41.41,10.38,False,False,False
15,15,15.jpg,833.61,41.69,10.60,False,False,False
16,16,16.jpg,800.26,41.89,10.71,False,False,False
17,17,17.jpg,583.56,31.04,8.20,False,False,True
18,18,18.jpg,543.04,15.05,3.73,True,False,True
19,19,19.jpg,538.58,12.41,2.65,True,True,True
20,20,20.jpg,549.08,12.69,2.82,True,True,True
21,21,21.jpg,550.31,13.78,3.31,True,False,True
22,22,22.jpg,551.23,13.93,3.46,True,False,True
23,23,23.jpg,547.67,14.10,3.45,True,False,True
24,24,24.jpg,557.77,13.47,3.34,True,False,True
25,25,25.jpg,551.94,13.40,3.24,True,False,True
26,26,26.jpg,543.10,13.39,3.24,True,False,True
27,27,27.jpg,537.38,12.90,3.00,True,False,True
28,28,28.jpg,546.75,13.98,3.46,True,False,True
29,29,29.jpg,552.55,17.79,4.39,False,False,True
30,30,30.jpg,551.74,17.99,4.59,True,False,True
31,31,31.jpg,551.02,18.20,5.13,True,False,True
32,32,32.jpg,547.35,18.52,5.16,True,False,True
33,33,33.jpg,599.43,19.89,5.54,False,False,True
34,34,34.jpg,588.63,20.39,5.56,False,False,True
35,35,35.jpg,595.64,23.04,6.06,False,False,True
36,36,36.jpg,615.05,32.73,8.41,False,False,True
37,37,37.jpg,750.06,39.32,9.30,False,False,True
38,38,38.jpg,789.21,39.63,9.53,False,False,True
39,39,39.jpg,835.88,40.01,9.52,False,False,True
40,40,40.jpg,770.39,39.54,9.49,False,False,True
41,41,41.jpg,774.12,39.56,9.42,False,False,True
42,42,42.jpg,843.80,40.46,9.72,False,False,True
43,43,43.jpg,800.84,40.27,9.65,False,False,True
44,44,44.jpg,635.26,33.16,8.09,False,False,True
45,45,45.jpg,558.48,17.52,4.39,False,False,True
46,46,46.jpg,585.14,16.06,3.70,False,False,True
47,47,47.jpg,540.82,10.86,2.83,True,True,True
48,48,48.jpg,549.61,11.65,3.00,True,False,True
49,49,49.jpg,569.99,14.03,3.71,False,False,True
50,50,50.jpg,570.35,14.99,3.96,False,False,True
51,51,51.jpg,548.09,12.45,3.38,True,False,True
52,52,52.jpg,549.15,13.04,3.56,True,False,True
53,53,53.jpg,548.93,16.01,3.86,True,False,True
54,54,54.jpg,558.17,17.70,3.81,False,False,True
55,55,55.jpg,551.77,15.29,4.05,True,False,True
56,56,56.jpg,553.47,15.21,3.41,True,False,True
57,57,57.jpg,547.83,16.08,4.09,True,False,True
58,58,58.jpg,557.52,17.05,4.00,False,False,True
59,59,59.jpg,566.39,18.21,4.31,False,False,True
60,60,60.jpg,554.34,17.32,3.96,False,False,True
61,61,61.jpg,558.13,17.14,4.14,False,False,True
62,62,62.jpg,553.65,16.75,4.01,False,False,True
63,63,63.jpg,539.46,14.93,3.28,True,False,True
64,64,64.jpg,564.57,19.06,5.52,False,False,True
65,65,65.jpg,583.53,19.66,5.83,False,False,True
66,66,66.jpg,565.63,18.70,5.49,False,False,True
