processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,507.67,11.24,3.02,False,False,True
1,1,1.jpg,502.93,11.22,3.02,True,False,True
2,2,2.jpg,505.19,11.28,3.01,False,False,True
3,3,3.jpg,505.23,11.19,2.99,False,False,True
4,4,4.jpg,503.17,11.17,3.00,True,False,True
5,5,5.jpg,503.36,11.03,2.92,True,False,True
6,6,6.jpg,503.76,10.36,2.76,False,False,True
7,7,7.jpg,500.58,10.26,2.72,True,False,True
8,8,8.jpg,506.77,10.27,2.90,False,False,True
9,9,9.jpg,506.85,10.29,2.82,False,False,True
10,10,10.jpg,516.26,12.18,3.25,False,False,True
11,11,11.jpg,520.65,13.76,3.52,False,False,True
12,12,12.jpg,523.35,13.93,3.53,False,False,True
13,13,13.jpg,513.84,13.28,3.40,False,False,True
14,14,14.jpg,527.62,13.97,3.57,False,False,True
15,15,15.jpg,525.50,13.70,3.53,False,False,True
16,16,16.jpg,519.94,13.12,3.38,False,False,True
17,17,17.jpg,498.98,9.87,2.59,True,True,True
18,18,18.jpg,505.19,10.04,2.63,True,False,True
19,19,19.jpg,502.43,10.59,2.79,True,False,True
20,20,20.jpg,502.54,10.42,2.71,True,False,True
21,21,21.jpg,499.62,10.58,2.81,True,True,True
22,22,22.jpg,505.05,10.65,2.82,False,False,True
23,23,23.jpg,504.26,10.57,2.80,False,False,True
24,24,24.jpg,503.48,10.52,2.78,True,False,True
25,25,25.jpg,503.46,10.52,2.79,True,False,True
26,26,26.jpg,503.56,10.55,2.79,True,False,True
27,27,27.jpg,501.72,10.67,2.82,True,False,True
28,28,28.jpg,506.91,10.57,2.80,False,False,True
29,29,29.jpg,503.47,10.32,2.71,True,False,True
30,30,30.jpg,501.94,9.58,2.58,True,True,True
31,31,31.jpg,496.42,9.10,2.47,True,True,True
32,32,32.jpg,503.48,9.09,2.53,True,True,True
33,33,33.jpg,506.96,9.52,2.57,True,True,True
34,34,34.jpg,518.29,12.01,3.22,False,False,True
35,35,35.jpg,510.58,12.87,3.33,False,False,True
36,36,36.jpg,511.75,13.64,3.53,False,False,True
37,37,37.jpg,509.73,13.84,3.56,False,False,True
38,38,38.jpg,515.53,13.77,3.54,False,False,True
39,39,39.jpg,511.54,13.51,3.43,False,False,True
40,40,40.jpg,510.03,14.23,3.67,False,False,True
41,41,41.jpg,499.60,11.13,3.01,True,True,True
42,42,42.jpg,495.74,7.88,2.10,True,True,True
43,43,43.jpg,497.51,9.44,2.56,True,True,True
44,44,44.jpg,497.74,10.47,2.77,True,True,True
45,45,45.jpg,498.44,10.85,2.84,True,True,True
46,46,46.jpg,498.62,10.68,2.80,True,True,True
47,47,47.jpg,496.01,10.65,2.79,True,True,True
48,48,48.jpg,503.34,10.65,2.79,True,False,True
49,49,49.jpg,500.05,10.42,2.74,True,False,True
50,50,50.jpg,503.25,9.88,2.59,True,False,True
51,51,51.jpg,498.88,9.22,2.48,True,True,True
52,52,52.jpg,503.70,9.11,2.58,True,True,True
53,53,53.jpg,507.85,10.15,2.75,True,False,True
54,54,54.jpg,515.59,12.14,3.27,False,False,True
55,55,55.jpg,516.06,13.10,3.36,False,False,True
56,56,56.jpg,510.57,13.30,3.42,False,False,True
57,57,57.jpg,509.30,13.52,3.42,False,False,True
58,58,58.jpg,515.98,14.38,3.68,False,False,True
59,59,59.jpg,515.75,14.11,3.61,False,False,True
60,60,60.jpg,511.34,13.49,3.41,False,False,True
61,61,61.jpg,513.43,14.38,3.70,False,False,True
62,62,62.jpg,512.79,13.73,3.54,False,False,True
63,63,63.jpg,513.93,14.09,3.61,False,False,True
64,64,64.jpg,514.93,14.08,3.58,False,False,True
65,65,65.jpg,511.07,13.38,3.41,False,False,True
66,66,66.jpg,515.79,14.23,3.64,False,False,True
67,67,67.jpg,509.16,13.61,3.52,False,False,True
68,68,68.jpg,510.02,13.00,3.33,False,False,True
69,69,69.jpg,503.33,9.72,2.70,True,False,True
70,70,70.jpg,497.99,8.86,2.37,True,True,True
71,71,71.jpg,499.28,10.90,2.87,True,True,True
72,72,72.jpg,502.24,10.68,2.77,True,False,True
73,73,73.jpg,501.69,10.53,2.73,True,False,True
74,74,74.jpg,500.51,10.66,2.77,True,False,True
75,75,75.jpg,501.79,10.52,2.73,True,False,True
76,76,76.jpg,502.16,10.49,2.72,True,False,True
77,77,77.jpg,499.92,10.49,2.73,True,False,True
78,78,78.jpg,504.78,10.52,2.75,False,False,True
79,79,79.jpg,501.83,10.44,2.75,True,False,True
80,80,80.jpg,503.95,10.66,2.81,False,False,True
81,81,81.jpg,500.58,10.79,2.84,True,False,True
82,82,82.jpg,504.16,10.76,2.84,False,False,True
83,83,83.jpg,504.33,10.84,2.84,False,False,True
84,84,84.jpg,502.53,10.69,2.80,True,False,True
85,85,85.jpg,503.32,11.09,2.90,True,False,True
86,86,86.jpg,504.36,11.20,2.94,False,False,True
87,87,87.jpg,501.79,11.17,2.94,True,False,True
88,88,88.jpg,506.77,11.14,2.96,False,False,True
89,89,89.jpg,504.36,11.20,2.96,False,False,True
90,90,90.jpg,510.69,11.22,2.97,False,False,True
91,91,91.jpg,507.06,11.31,2.98,False,False,True
92,92,92.jpg,509.49,10.76,2.79,False,False,True
93,93,93.jpg,508.12,10.07,2.72,True,False,True
94,94,94.jpg,505.20,9.78,2.67,True,False,True
95,95,95.jpg,507.72,9.84,2.79,True,False,True
96,96,96.jpg,510.80,9.98,2.70,True,False,True
97,97,97.jpg,516.46,11.62,3.13,False,False,True
98,98,98.jpg,525.52,13.88,3.52,False,False,True
99,99,99.jpg,519.32,14.43,3.65,False,False,True
100,100,100.jpg,513.03,14.14,3.57,False,False,True
101,101,101.jpg,509.46,13.73,3.48,False,False,True
102,102,102.jpg,513.88,13.44,3.45,False,False,True
103,103,103.jpg,515.61,14.58,3.70,False,False,True
104,104,104.jpg,513.64,14.19,3.62,False,False,True
105,105,105.jpg,512.66,13.77,3.49,False,False,True
106,106,106.jpg,511.75,13.52,3.43,False,False,True
107,107,107.jpg,512.19,14.18,3.62,False,False,True
108,108,108.jpg,517.86,14.58,3.73,False,False,True
109,109,109.jpg,513.54,14.04,3.58,False,False,True
110,110,110.jpg,516.77,13.41,3.37,False,False,True
111,111,111.jpg,517.17,14.44,3.66,False,False,True
112,112,112.jpg,521.00,12.73,3.32,False,False,True
