processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,756.47,25.96,6.43,False,False,True
1,1,1.jpg,743.39,26.81,6.60,False,False,True
2,2,2.jpg,691.65,23.19,5.80,False,False,True
3,3,3.jpg,589.34,21.86,5.78,False,False,True
4,4,4.jpg,585.56,18.75,4.88,False,False,True
5,5,5.jpg,588.67,18.73,4.90,False,False,True
6,6,6.jpg,584.03,18.67,4.93,False,False,True
7,7,7.jpg,546.90,15.19,3.94,True,True,True
8,8,8.jpg,599.40,23.17,5.98,False,False,True
9,9,9.jpg,740.86,26.04,6.40,False,False,True
10,10,10.jpg,724.91,25.79,6.37,False,False,True
11,11,11.jpg,728.78,25.82,6.37,False,False,True
12,12,12.jpg,730.53,25.71,6.37,False,False,True
13,13,13.jpg,731.70,25.94,6.37,False,False,True
14,14,14.jpg,730.69,25.90,6.38,False,False,True
15,15,15.jpg,730.80,25.89,6.37,False,False,True
16,16,16.jpg,724.48,25.82,6.34,False,False,True
17,17,17.jpg,735.24,25.94,6.34,False,False,True
18,18,18.jpg,734.97,25.92,6.33,False,False,True
19,19,19.jpg,734.25,26.07,6.35,False,False,True
20,20,20.jpg,734.06,26.23,6.37,False,False,True
21,21,21.jpg,728.10,25.84,6.36,False,False,True
22,22,22.jpg,730.91,26.17,6.40,False,False,True
23,23,23.jpg,736.05,26.22,6.40,False,False,True
24,24,24.jpg,709.61,24.76,6.15,False,False,True
25,25,25.jpg,678.28,24.95,6.29,False,False,True
26,26,26.jpg,570.76,22.09,5.82,False,False,True
27,27,27.jpg,583.35,21.42,5.74,False,False,True
28,28,28.jpg,569.76,20.53,5.51,False,False,True
29,29,29.jpg,557.23,19.07,5.18,False,True,True
30,30,30.jpg,539.79,13.99,3.75,True,True,True
31,31,31.jpg,539.23,11.74,3.03,True,True,True
32,32,32.jpg,537.45,11.28,3.04,True,True,True
33,33,33.jpg,551.80,11.84,3.06,True,True,True
34,34,34.jpg,544.74,11.35,3.04,True,True,True
35,35,35.jpg,543.33,11.35,3.05,True,True,True
36,36,36.jpg,535.83,11.75,3.11,True,True,True
37,37,37.jpg,540.98,10.61,3.04,True,True,True
38,38,38.jpg,604.03,21.56,5.52,False,False,True
39,39,39.jpg,713.87,25.49,6.29,False,False,True
40,40,40.jpg,725.10,25.68,6.31,False,False,True
41,41,41.jpg,707.59,25.45,6.27,False,False,True
42,42,42.jpg,737.82,25.68,6.34,False,False,True
43,43,43.jpg,724.97,24.95,6.18,False,False,True
44,44,44.jpg,733.61,25.16,6.19,False,False,True
45,45,45.jpg,733.82,25.37,6.19,False,False,True
46,46,46.jpg,730.29,25.45,6.23,False,False,True
47,47,47.jpg,739.82,25.49,6.22,False,False,True
48,48,48.jpg,737.02,25.56,6.23,False,False,True
49,49,49.jpg,737.43,25.50,6.23,False,False,True
50,50,50.jpg,739.52,25.59,6.24,False,False,True
51,51,51.jpg,739.41,25.63,6.23,False,False,True
52,52,52.jpg,735.75,25.56,6.22,False,False,True
53,53,53.jpg,745.97,25.52,6.20,False,False,True
54,54,54.jpg,736.83,25.40,6.21,False,False,True
55,55,55.jpg,744.42,25.43,6.22,False,False,True
56,56,56.jpg,731.44,25.31,6.19,False,False,True
57,57,57.jpg,738.01,25.36,6.20,False,False,True
58,58,58.jpg,739.89,25.39,6.22,False,False,True
