processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,553.16,10.65,2.69,True,False,True
1,1,1.jpg,542.43,11.16,2.78,False,False,True
2,2,2.jpg,561.58,12.84,3.74,False,False,True
3,3,3.jpg,551.97,14.22,4.09,False,False,True
4,4,4.jpg,578.13,20.51,5.82,False,False,True
5,5,5.jpg,553.12,20.58,5.61,False,False,True
6,6,6.jpg,536.42,10.21,2.73,True,True,True
7,7,7.jpg,560.42,12.36,3.20,False,False,True
8,8,8.jpg,546.00,11.74,2.98,False,False,True
9,9,9.jpg,543.56,12.31,3.09,False,False,True
10,10,10.jpg,553.16,11.67,2.98,False,False,True
11,11,11.jpg,547.77,11.61,2.97,False,False,True
12,12,12.jpg,544.99,11.81,2.95,False,False,True
13,13,13.jpg,538.95,11.56,2.92,True,False,True
14,14,14.jpg,548.83,12.19,3.09,False,False,True
15,15,15.jpg,545.44,11.92,3.03,False,False,True
16,16,16.jpg,541.12,11.59,2.96,False,False,True
17,17,17.jpg,557.52,12.06,3.08,False,False,True
18,18,18.jpg,542.43,11.53,2.91,False,False,True
19,19,19.jpg,539.94,11.74,3.02,False,False,True
20,20,20.jpg,550.28,11.60,2.99,False,False,True
21,21,21.jpg,545.77,11.94,3.04,False,False,True
22,22,22.jpg,544.97,11.73,3.02,False,False,True
23,23,23.jpg,557.07,13.13,3.37,False,False,True
24,24,24.jpg,548.47,12.72,3.26,False,False,True
25,25,25.jpg,545.24,11.69,2.99,False,False,True
26,26,26.jpg,543.74,11.58,2.99,False,False,True
27,27,27.jpg,545.51,11.97,3.02,False,False,True
28,28,28.jpg,544.20,11.73,3.03,False,False,True
29,29,29.jpg,531.99,11.59,2.98,True,True,True
30,30,30.jpg,551.04,11.76,2.98,False,False,True
31,31,31.jpg,545.76,11.38,2.90,False,False,True
32,32,32.jpg,543.05,11.47,2.94,False,False,True
33,33,33.jpg,543.15,12.70,3.19,False,False,True
34,34,34.jpg,546.86,11.52,2.97,False,False,True
35,35,35.jpg,547.89,11.58,2.93,False,False,True
36,36,36.jpg,548.77,12.75,3.22,False,False,True
37,37,37.jpg,544.67,11.47,2.94,False,False,True
38,38,38.jpg,545.77,11.98,3.11,False,False,True
39,39,39.jpg,539.04,11.60,2.92,True,False,True
40,40,40.jpg,572.40,11.51,2.71,True,False,True
41,41,41.jpg,544.99,9.83,2.46,True,True,True
42,42,42.jpg,538.55,10.23,2.52,True,True,True
43,43,43.jpg,534.16,10.26,2.56,True,True,True
44,44,44.jpg,540.08,9.94,2.52,True,True,True
45,45,45.jpg,544.32,10.51,2.63,True,False,True
46,46,46.jpg,541.80,10.95,2.80,False,False,True
47,47,47.jpg,541.18,11.27,2.97,False,False,True
48,48,48.jpg,539.19,11.33,3.00,True,False,True
49,49,49.jpg,537.67,11.21,2.93,True,False,True
50,50,50.jpg,558.04,11.43,2.91,False,False,True
51,51,51.jpg,546.42,11.31,2.95,False,False,True
52,52,52.jpg,560.40,12.33,3.36,False,False,True
53,53,53.jpg,547.21,11.80,3.48,False,False,True
54,54,54.jpg,566.51,12.63,3.56,False,False,True
55,55,55.jpg,553.53,12.35,3.53,False,False,True
56,56,56.jpg,560.81,12.41,3.55,False,False,True
57,57,57.jpg,552.60,12.17,3.11,False,False,True
58,58,58.jpg,562.46,12.83,3.67,False,False,True
59,59,59.jpg,563.19,12.87,3.59,False,False,True
60,60,60.jpg,568.33,12.98,3.54,False,False,True
61,61,61.jpg,558.49,12.48,3.39,False,False,True
62,62,62.jpg,557.79,12.17,3.31,False,False,True
