processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,571.03,15.46,5.34,False,False,True
1,1,1.jpg,589.08,21.21,6.88,False,False,True
2,2,2.jpg,557.44,19.60,6.21,False,False,True
3,3,3.jpg,551.59,19.53,6.37,False,False,True
4,4,4.jpg,508.96,13.65,4.33,True,True,True
5,5,5.jpg,536.77,8.97,2.39,True,True,True
6,6,6.jpg,540.79,10.23,2.63,True,False,True
7,7,7.jpg,536.93,9.67,2.62,True,False,True
8,8,8.jpg,539.17,9.92,2.67,True,False,True
9,9,9.jpg,538.43,9.94,2.65,True,False,True
10,10,10.jpg,534.29,9.63,2.65,True,False,True
11,11,11.jpg,545.01,9.70,2.66,True,False,True
12,12,12.jpg,540.20,10.06,2.68,False,False,True
13,13,13.jpg,548.46,9.75,2.67,True,False,True
14,14,14.jpg,541.70,9.66,2.64,True,False,True
15,15,15.jpg,550.55,10.25,2.67,False,False,True
16,16,16.jpg,548.52,9.88,2.65,True,False,True
17,17,17.jpg,546.39,9.76,2.64,True,False,True
18,18,18.jpg,548.33,10.13,2.70,False,False,True
19,19,19.jpg,547.84,9.88,2.70,True,False,True
20,20,20.jpg,544.16,9.84,2.70,True,False,True
21,21,21.jpg,555.34,10.18,2.71,False,False,True
22,22,22.jpg,549.95,9.96,2.69,True,False,True
23,23,23.jpg,549.55,10.18,2.73,False,False,True
24,24,24.jpg,543.19,10.81,2.82,False,False,True
25,25,25.jpg,551.61,10.77,2.85,False,False,True
26,26,26.jpg,551.60,10.87,2.77,False,False,True
27,27,27.jpg,552.53,11.07,2.83,False,False,True
28,28,28.jpg,558.35,11.33,3.01,False,False,True
29,29,29.jpg,556.32,11.65,3.17,False,False,True
30,30,30.jpg,552.67,12.12,3.25,False,False,True
31,31,31.jpg,565.92,12.13,3.36,False,False,True
32,32,32.jpg,564.83,12.12,3.39,False,False,True
33,33,33.jpg,552.21,11.98,3.32,False,False,True
34,34,34.jpg,555.50,12.04,3.36,False,False,True
