processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,554.46,9.56,2.40,True,True,True
1,1,1.jpg,553.97,7.71,2.03,True,True,True
2,2,2.jpg,557.65,8.52,2.34,True,True,True
3,3,3.jpg,549.88,10.70,2.91,True,True,True
4,4,4.jpg,566.74,14.50,4.37,False,False,True
5,5,5.jpg,572.48,17.86,5.67,False,False,True
6,6,6.jpg,599.68,18.58,5.38,False,False,True
7,7,7.jpg,561.17,17.13,5.48,False,False,True
8,8,8.jpg,581.95,18.27,5.38,False,False,True
9,9,9.jpg,605.69,19.50,5.94,False,False,True
10,10,10.jpg,619.40,18.78,5.25,False,False,True
11,11,11.jpg,550.89,13.26,3.66,True,True,True
12,12,12.jpg,559.14,13.23,3.82,False,False,True
13,13,13.jpg,554.61,14.04,3.84,True,True,True
14,14,14.jpg,565.69,12.73,3.59,False,False,True
15,15,15.jpg,566.89,13.30,3.84,False,False,True
16,16,16.jpg,555.83,12.95,3.76,True,False,True
17,17,17.jpg,548.75,11.70,3.85,True,True,True
18,18,18.jpg,564.62,14.75,4.08,False,False,True
19,19,19.jpg,560.07,14.68,4.15,False,False,True
20,20,20.jpg,552.75,13.21,3.68,True,True,True
21,21,21.jpg,561.07,13.40,3.77,False,False,True
22,22,22.jpg,561.43,13.09,3.63,False,False,True
23,23,23.jpg,548.83,11.59,3.44,True,True,True
24,24,24.jpg,562.73,10.71,2.94,False,False,True
25,25,25.jpg,557.68,9.92,3.05,True,False,True
26,26,26.jpg,556.92,9.64,2.76,True,False,True
27,27,27.jpg,551.79,10.61,2.70,True,True,True
28,28,28.jpg,555.07,8.75,2.29,True,True,True
29,29,29.jpg,558.30,8.77,2.45,True,True,True
30,30,30.jpg,548.73,9.22,2.34,True,True,True
31,31,31.jpg,551.57,10.10,2.76,True,True,True
32,32,32.jpg,553.48,10.01,2.75,True,True,True
33,33,33.jpg,548.44,10.59,2.93,True,True,True
34,34,34.jpg,555.27,8.18,2.13,True,True,True
35,35,35.jpg,549.59,7.48,2.01,True,True,True
36,36,36.jpg,570.45,10.38,3.06,False,False,True
37,37,37.jpg,560.14,9.41,2.66,True,False,True
38,38,38.jpg,568.85,10.63,3.16,False,False,True
39,39,39.jpg,569.54,12.25,3.75,False,False,True
40,40,40.jpg,572.44,12.90,3.89,False,False,True
