processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,516.56,10.09,3.37,True,False,True
1,1,1.jpg,520.51,11.22,3.36,False,False,True
2,2,2.jpg,515.49,10.82,3.51,False,False,True
3,3,3.jpg,514.88,10.30,3.23,True,False,True
4,4,4.jpg,527.58,10.34,3.14,True,False,True
5,5,5.jpg,526.73,12.35,3.53,False,False,True
6,6,6.jpg,512.32,10.72,3.19,True,False,True
7,7,7.jpg,507.70,11.09,3.30,True,True,True
8,8,8.jpg,512.94,10.78,3.45,False,False,True
9,9,9.jpg,513.61,11.64,3.70,False,False,True
10,10,10.jpg,508.66,10.63,3.43,True,True,True
11,11,11.jpg,512.94,11.80,3.59,False,False,True
12,12,12.jpg,514.05,11.55,3.60,False,False,True
13,13,13.jpg,516.33,12.58,4.23,False,False,True
14,14,14.jpg,524.48,12.26,3.89,False,False,True
15,15,15.jpg,507.67,8.73,2.74,True,True,True
16,16,16.jpg,515.48,8.49,2.40,True,True,True
17,17,17.jpg,513.77,9.50,2.84,True,True,True
18,18,18.jpg,526.93,14.50,5.10,False,False,True
19,19,19.jpg,538.84,14.94,4.93,False,False,True
20,20,20.jpg,544.76,15.54,5.23,False,False,True
21,21,21.jpg,540.65,14.59,4.82,False,False,True
22,22,22.jpg,553.21,16.30,5.49,False,False,True
23,23,23.jpg,503.97,8.07,2.53,True,True,True
24,24,24.jpg,523.31,8.48,2.49,True,True,True
25,25,25.jpg,519.96,7.84,2.40,True,True,True
26,26,26.jpg,519.57,8.83,2.51,True,True,True
27,27,27.jpg,522.32,10.99,3.34,False,False,True
28,28,28.jpg,531.45,11.28,3.42,False,False,True
29,29,29.jpg,532.74,11.24,3.46,False,False,True
30,30,30.jpg,529.92,11.38,3.50,False,False,True
31,31,31.jpg,524.88,10.86,3.04,True,False,True
32,32,32.jpg,523.28,10.58,3.58,False,False,True
33,33,33.jpg,510.75,8.15,2.22,True,True,True
34,34,34.jpg,542.01,10.62,3.30,False,False,True
35,35,35.jpg,523.83,14.60,4.34,False,False,True
36,36,36.jpg,525.78,11.91,3.69,False,False,True
37,37,37.jpg,528.97,14.36,4.44,False,False,True
38,38,38.jpg,530.38,14.65,4.38,False,False,True
39,39,39.jpg,529.47,14.79,4.60,False,False,True
40,40,40.jpg,531.11,15.74,4.94,False,False,True
41,41,41.jpg,535.02,15.58,4.86,False,False,True
42,42,42.jpg,532.55,14.74,4.61,False,False,True
43,43,43.jpg,529.19,15.81,4.87,False,False,True
44,44,44.jpg,535.11,14.68,4.45,False,False,True
45,45,45.jpg,528.52,14.00,4.28,False,False,True
46,46,46.jpg,534.22,15.32,4.81,False,False,True
47,47,47.jpg,522.38,14.43,4.38,False,False,True
48,48,48.jpg,531.92,15.65,4.92,False,False,True
49,49,49.jpg,518.05,13.19,4.20,False,False,True
50,50,50.jpg,507.96,7.55,2.25,True,True,True
