processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,576.82,18.42,5.57,True,True,True
1,1,1.jpg,574.84,19.65,5.85,True,True,True
2,2,2.jpg,575.53,19.73,5.84,True,True,True
3,3,3.jpg,583.57,19.96,5.90,True,False,True
4,4,4.jpg,581.71,19.85,5.87,True,False,True
5,5,5.jpg,584.98,20.35,6.03,False,False,True
6,6,6.jpg,580.45,19.87,5.92,True,False,True
7,7,7.jpg,584.52,19.38,5.87,False,False,True
8,8,8.jpg,582.00,14.35,4.55,True,False,True
9,9,9.jpg,578.91,14.45,4.57,True,False,True
10,10,10.jpg,580.97,14.53,4.58,True,False,True
11,11,11.jpg,598.90,15.70,4.79,False,False,True
12,12,12.jpg,595.58,15.69,4.79,False,False,True
13,13,13.jpg,605.70,15.79,4.82,False,False,True
14,14,14.jpg,602.18,15.80,4.83,False,False,True
15,15,15.jpg,597.21,15.73,4.78,False,False,True
16,16,16.jpg,594.69,16.24,4.89,False,False,True
17,17,17.jpg,596.48,16.05,4.82,False,False,True
18,18,18.jpg,596.36,15.83,4.77,False,False,True
19,19,19.jpg,586.09,15.12,4.55,False,False,True
20,20,20.jpg,587.38,14.89,4.48,False,False,True
21,21,21.jpg,587.14,14.90,4.50,False,False,True
22,22,22.jpg,583.81,15.06,4.50,True,False,True
23,23,23.jpg,592.85,14.92,4.44,False,False,True
24,24,24.jpg,589.93,15.05,4.54,False,False,True
25,25,25.jpg,590.80,15.10,4.56,False,False,True
26,26,26.jpg,584.51,15.04,4.52,True,False,True
27,27,27.jpg,593.19,15.20,4.56,False,False,True
28,28,28.jpg,590.30,15.11,4.46,False,False,True
29,29,29.jpg,588.82,15.11,4.52,False,False,True
30,30,30.jpg,590.79,15.11,4.53,False,False,True
31,31,31.jpg,588.40,14.95,4.43,False,False,True
32,32,32.jpg,587.30,14.97,4.44,False,False,True
33,33,33.jpg,596.90,14.97,4.42,False,False,True
34,34,34.jpg,590.75,14.94,4.41,False,False,True
35,35,35.jpg,605.68,15.00,4.43,False,False,True
36,36,36.jpg,598.07,15.39,4.51,False,False,True
37,37,37.jpg,608.97,16.05,4.74,False,False,True
38,38,38.jpg,604.39,16.34,4.85,False,False,True
39,39,39.jpg,597.55,16.13,4.76,False,False,True
40,40,40.jpg,596.00,16.46,4.82,False,False,True
41,41,41.jpg,594.61,16.75,4.89,False,False,True
42,42,42.jpg,590.23,17.02,5.02,False,False,True
43,43,43.jpg,601.12,17.10,5.10,False,False,True
44,44,44.jpg,603.43,17.87,5.32,False,False,True
45,45,45.jpg,593.92,17.70,5.27,False,False,True
46,46,46.jpg,587.99,17.55,5.15,False,False,True
47,47,47.jpg,594.52,17.64,5.13,False,False,True
48,48,48.jpg,600.80,17.79,5.12,False,False,True
49,49,49.jpg,593.03,17.63,5.10,False,False,True
50,50,50.jpg,594.78,17.67,5.08,False,False,True
51,51,51.jpg,594.49,17.56,5.06,False,False,True
52,52,52.jpg,591.13,17.60,5.09,False,False,True
53,53,53.jpg,600.31,17.63,5.10,False,False,True
54,54,54.jpg,598.16,17.63,5.11,False,False,True
55,55,55.jpg,605.06,17.59,5.08,False,False,True
56,56,56.jpg,597.39,17.44,5.05,False,False,True
57,57,57.jpg,607.52,17.66,5.13,False,False,True
58,58,58.jpg,606.89,17.67,5.12,False,False,True
59,59,59.jpg,606.40,17.70,5.15,False,False,True
60,60,60.jpg,606.26,17.74,5.15,False,False,True
61,61,61.jpg,605.06,17.70,5.15,False,False,True
62,62,62.jpg,602.03,17.59,5.14,False,False,True
63,63,63.jpg,608.58,17.25,5.05,False,False,True
64,64,64.jpg,589.89,15.25,4.54,False,False,True
65,65,65.jpg,591.29,15.94,4.65,False,False,True
66,66,66.jpg,578.97,15.44,4.59,True,False,True
67,67,67.jpg,578.18,15.11,4.43,True,False,True
68,68,68.jpg,577.14,15.38,4.44,True,False,True
69,69,69.jpg,576.75,15.18,4.43,True,True,True
70,70,70.jpg,579.22,15.08,4.44,True,False,True
71,71,71.jpg,570.61,13.86,4.19,True,True,True
72,72,72.jpg,557.35,12.39,3.75,True,True,True
73,73,73.jpg,566.75,12.08,3.59,True,True,True
74,74,74.jpg,560.91,12.15,3.64,True,True,True
75,75,75.jpg,562.15,12.50,3.76,True,True,True
76,76,76.jpg,558.09,12.38,3.82,True,True,True
77,77,77.jpg,566.70,12.50,3.82,True,True,True
78,78,78.jpg,564.16,12.40,3.75,True,True,True
79,79,79.jpg,553.84,12.06,3.19,True,True,True
80,80,80.jpg,554.13,11.55,3.24,True,True,True
81,81,81.jpg,563.63,12.07,3.70,True,True,True
82,82,82.jpg,560.63,12.71,3.82,True,True,True
83,83,83.jpg,569.14,12.59,3.77,True,True,True
84,84,84.jpg,566.97,12.89,3.87,True,True,True
85,85,85.jpg,568.14,13.02,3.93,True,True,True
86,86,86.jpg,561.23,12.77,3.80,True,True,True
87,87,87.jpg,571.68,12.87,3.89,True,True,True
88,88,88.jpg,569.77,12.69,3.77,True,True,True
89,89,89.jpg,565.46,12.65,3.71,True,True,True
90,90,90.jpg,565.21,12.49,3.73,True,True,True
91,91,91.jpg,566.89,12.48,3.73,True,True,True
92,92,92.jpg,561.75,12.43,3.71,True,True,True
93,93,93.jpg,573.00,12.40,3.71,True,True,True
94,94,94.jpg,568.01,12.34,3.66,True,True,True
95,95,95.jpg,571.45,13.23,3.91,True,True,True
96,96,96.jpg,563.81,13.25,3.87,True,True,True
97,97,97.jpg,571.79,12.70,3.80,True,True,True
98,98,98.jpg,570.77,12.71,3.81,True,True,True
99,99,99.jpg,566.97,12.61,3.79,True,True,True
100,100,100.jpg,567.60,12.64,3.78,True,True,True
101,101,101.jpg,568.28,12.63,3.79,True,True,True
102,102,102.jpg,563.00,12.77,3.80,True,True,True
103,103,103.jpg,576.11,13.00,3.93,True,True,True
104,104,104.jpg,569.93,12.96,3.92,True,True,True
105,105,105.jpg,563.04,12.93,3.88,True,True,True
106,106,106.jpg,556.84,12.75,3.82,True,True,True
107,107,107.jpg,561.84,12.62,3.78,True,True,True
108,108,108.jpg,558.61,12.50,3.75,True,True,True
109,109,109.jpg,554.48,12.32,3.71,True,True,True
110,110,110.jpg,555.34,12.38,3.72,True,True,True
111,111,111.jpg,566.09,13.10,3.82,True,True,True
112,112,112.jpg,577.40,14.09,3.96,True,True,True
113,113,113.jpg,586.37,14.11,3.97,True,True,True
114,114,114.jpg,580.82,14.11,3.96,True,True,True
115,115,115.jpg,589.08,14.09,3.95,True,True,True
116,116,116.jpg,581.73,14.06,3.95,True,True,True
117,117,117.jpg,590.82,14.08,3.96,True,True,True
118,118,118.jpg,595.49,14.16,4.05,True,True,True
119,119,119.jpg,584.82,14.13,3.97,True,True,True
120,120,120.jpg,590.88,14.77,4.14,True,False,True
121,121,121.jpg,599.04,15.91,4.53,False,False,True
122,122,122.jpg,592.32,15.69,4.49,False,False,True
123,123,123.jpg,594.59,15.34,4.34,False,False,True
124,124,124.jpg,583.62,15.71,4.56,True,False,True
125,125,125.jpg,592.79,16.69,4.92,False,False,True
126,126,126.jpg,590.58,16.90,4.96,False,False,True
127,127,127.jpg,595.43,17.27,5.07,False,False,True
128,128,128.jpg,606.98,17.75,5.28,False,False,True
129,129,129.jpg,603.48,17.88,5.34,False,False,True
130,130,130.jpg,602.85,17.84,5.28,False,False,True
131,131,131.jpg,602.74,17.80,5.27,False,False,True
132,132,132.jpg,600.19,17.90,5.30,False,False,True
133,133,133.jpg,610.50,17.96,5.33,False,False,True
134,134,134.jpg,610.32,17.97,5.30,False,False,True
135,135,135.jpg,604.50,17.90,5.29,False,False,True
136,136,136.jpg,597.72,17.81,5.27,False,False,True
137,137,137.jpg,604.84,17.81,5.27,False,False,True
138,138,138.jpg,604.41,17.79,5.27,False,False,True
139,139,139.jpg,605.80,17.98,5.30,False,False,True
140,140,140.jpg,605.52,18.01,5.30,False,False,True
141,141,141.jpg,604.73,17.97,5.30,False,False,True
142,142,142.jpg,601.17,17.98,5.31,False,False,True
143,143,143.jpg,608.75,17.83,5.26,False,False,True
144,144,144.jpg,609.24,18.21,5.39,False,False,True
145,145,145.jpg,604.95,18.04,5.29,False,False,True
146,146,146.jpg,596.27,17.76,5.23,False,False,True
147,147,147.jpg,604.46,17.51,5.19,False,False,True
148,148,148.jpg,588.48,15.82,4.69,False,False,True
149,149,149.jpg,584.25,15.55,4.62,True,False,True
150,150,150.jpg,583.07,15.48,4.49,True,False,True
151,151,151.jpg,577.30,15.07,4.35,True,False,True
152,152,152.jpg,562.98,13.89,4.13,True,True,True
153,153,153.jpg,577.19,13.53,4.22,True,True,True
154,154,154.jpg,571.38,12.76,3.95,True,True,True
155,155,155.jpg,576.95,13.29,4.23,True,True,True
156,156,156.jpg,567.77,12.92,4.09,True,True,True
157,157,157.jpg,576.51,13.20,4.19,True,True,True
158,158,158.jpg,576.81,13.05,4.17,True,True,True
159,159,159.jpg,569.15,12.94,4.06,True,True,True
160,160,160.jpg,574.57,13.47,4.14,True,True,True
161,161,161.jpg,571.38,13.18,4.03,True,True,True
162,162,162.jpg,570.10,13.54,4.19,True,True,True
163,163,163.jpg,581.20,13.48,4.15,True,True,True
164,164,164.jpg,574.26,13.48,4.13,True,True,True
165,165,165.jpg,567.03,13.40,4.14,True,True,True
166,166,166.jpg,567.47,13.68,4.20,True,True,True
167,167,167.jpg,598.07,14.93,4.43,False,False,True
168,168,168.jpg,594.58,14.89,4.35,False,False,True
169,169,169.jpg,593.59,14.87,4.32,False,False,True
170,170,170.jpg,601.96,15.11,4.54,False,False,True
171,171,171.jpg,600.81,15.64,4.62,False,False,True
172,172,172.jpg,596.17,15.47,4.57,False,False,True
173,173,173.jpg,603.55,15.42,4.58,False,False,True
174,174,174.jpg,593.15,15.14,4.48,False,False,True
175,175,175.jpg,601.67,15.22,4.46,False,False,True
176,176,176.jpg,596.28,14.93,4.24,False,False,True
177,177,177.jpg,577.65,13.74,3.91,True,True,True
178,178,178.jpg,572.77,13.65,3.85,True,True,True
179,179,179.jpg,568.17,13.82,3.92,True,True,True
180,180,180.jpg,582.97,15.36,4.36,True,False,True
181,181,181.jpg,583.17,15.56,4.45,True,False,True
182,182,182.jpg,576.41,15.71,4.54,True,True,True
