processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,552.87,17.28,4.85,False,False,True
1,1,1.jpg,570.37,21.09,5.94,False,False,True
2,2,2.jpg,586.44,22.83,6.54,False,False,True
3,3,3.jpg,592.54,22.94,6.59,False,False,True
4,4,4.jpg,581.55,23.19,6.61,False,False,True
5,5,5.jpg,559.02,17.39,4.64,False,False,True
6,6,6.jpg,573.26,17.18,4.48,False,False,True
7,7,7.jpg,594.63,20.26,5.62,False,False,True
8,8,8.jpg,602.34,23.55,6.18,False,False,True
9,9,9.jpg,613.69,25.95,6.82,False,False,True
10,10,10.jpg,613.12,26.15,6.83,False,False,True
11,11,11.jpg,620.54,26.14,6.80,False,False,True
12,12,12.jpg,613.83,26.34,6.99,False,False,True
13,13,13.jpg,597.92,25.76,6.91,False,False,True
14,14,14.jpg,609.35,24.70,7.12,False,False,True
15,15,15.jpg,636.49,22.37,6.53,False,False,True
16,16,16.jpg,621.79,20.67,6.02,False,False,True
17,17,17.jpg,607.60,19.19,5.46,False,False,True
18,18,18.jpg,604.73,18.88,5.37,False,False,True
19,19,19.jpg,605.64,19.62,5.58,False,False,True
20,20,20.jpg,591.08,18.92,5.42,False,False,True
21,21,21.jpg,571.39,14.99,4.44,False,False,True
22,22,22.jpg,525.97,7.82,2.18,True,True,True
23,23,23.jpg,533.82,8.38,2.27,True,True,True
24,24,24.jpg,527.88,8.71,2.27,True,True,True
25,25,25.jpg,535.22,8.43,2.26,True,True,True
26,26,26.jpg,534.51,8.38,2.26,True,True,True
27,27,27.jpg,532.53,8.74,2.29,True,True,True
28,28,28.jpg,532.43,8.43,2.27,True,True,True
29,29,29.jpg,533.04,8.35,2.27,True,True,True
30,30,30.jpg,528.86,8.76,2.29,True,True,True
