processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,656.85,19.62,5.51,True,True,True
1,1,1.jpg,644.24,18.62,4.88,True,True,True
2,2,2.jpg,679.77,19.97,5.22,True,True,True
3,3,3.jpg,706.36,22.50,6.00,False,False,True
4,4,4.jpg,696.62,22.71,6.01,False,False,True
5,5,5.jpg,700.90,21.16,5.52,False,False,True
6,6,6.jpg,710.93,22.36,5.86,False,False,True
7,7,7.jpg,685.64,21.62,5.85,False,False,True
8,8,8.jpg,713.99,21.83,5.86,False,False,True
9,9,9.jpg,697.47,21.74,5.84,False,False,True
10,10,10.jpg,679.79,19.81,5.22,True,True,True
11,11,11.jpg,667.14,21.10,5.76,True,True,True
12,12,12.jpg,680.63,19.69,5.20,True,True,True
13,13,13.jpg,724.44,22.99,6.26,False,False,True
14,14,14.jpg,749.77,22.36,5.93,False,False,True
15,15,15.jpg,691.93,20.20,5.28,True,False,True
16,16,16.jpg,718.01,21.28,5.75,False,False,True
17,17,17.jpg,689.20,20.90,5.66,False,False,True
18,18,18.jpg,694.46,20.92,5.62,False,False,True
19,19,19.jpg,711.35,22.81,6.25,False,False,True
20,20,20.jpg,706.56,22.27,6.20,False,False,True
21,21,21.jpg,698.32,21.37,5.71,False,False,True
22,22,22.jpg,686.20,20.36,5.35,False,False,True
23,23,23.jpg,686.35,21.01,5.67,False,False,True
24,24,24.jpg,704.52,22.67,5.90,False,False,True
25,25,25.jpg,674.66,19.82,5.28,True,True,True
26,26,26.jpg,727.77,23.27,6.27,False,False,True
27,27,27.jpg,681.22,20.79,5.70,False,False,True
28,28,28.jpg,665.00,20.01,5.35,True,True,True
29,29,29.jpg,662.31,19.72,5.36,True,True,True
30,30,30.jpg,674.77,19.88,5.31,True,False,True
31,31,31.jpg,699.84,22.22,6.18,False,False,True
32,32,32.jpg,673.40,20.33,5.54,True,False,True
33,33,33.jpg,666.35,19.39,5.15,True,True,True
34,34,34.jpg,705.79,21.39,5.72,False,False,True
35,35,35.jpg,667.54,19.81,5.18,True,True,True
36,36,36.jpg,688.04,20.51,5.27,True,False,True
37,37,37.jpg,670.27,19.68,5.19,True,True,True
38,38,38.jpg,722.53,23.14,5.95,False,False,True
39,39,39.jpg,677.07,19.68,5.18,True,True,True
40,40,40.jpg,677.65,21.57,5.72,False,False,True
41,41,41.jpg,686.81,20.81,5.59,False,False,True
