processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,618.05,20.85,5.89,True,True,True
1,1,1.jpg,592.49,24.34,6.42,True,True,True
2,2,2.jpg,702.18,29.99,8.55,False,False,True
3,3,3.jpg,708.56,29.24,8.55,False,False,True
4,4,4.jpg,572.54,12.87,3.83,True,True,True
5,5,5.jpg,594.90,19.23,5.18,True,True,True
6,6,6.jpg,646.00,19.59,5.68,True,False,True
7,7,7.jpg,657.23,19.68,5.65,False,False,True
8,8,8.jpg,663.88,20.01,5.71,False,False,True
9,9,9.jpg,661.91,20.13,5.72,False,False,True
10,10,10.jpg,674.23,20.21,5.72,False,False,True
11,11,11.jpg,674.38,20.46,5.78,False,False,True
12,12,12.jpg,659.45,20.14,5.58,False,False,True
13,13,13.jpg,646.61,19.72,5.40,False,False,True
14,14,14.jpg,657.50,19.49,5.47,True,False,True
15,15,15.jpg,660.38,20.90,5.74,False,False,True
16,16,16.jpg,650.25,20.71,5.55,False,False,True
17,17,17.jpg,648.88,20.33,5.31,False,False,True
18,18,18.jpg,597.07,16.26,4.48,True,True,True
19,19,19.jpg,588.10,15.96,4.33,True,True,True
20,20,20.jpg,631.21,17.79,4.89,True,False,True
21,21,21.jpg,629.97,17.97,4.97,True,False,True
22,22,22.jpg,643.59,18.60,5.10,True,False,True
23,23,23.jpg,640.60,18.94,5.21,True,False,True
24,24,24.jpg,642.27,18.92,5.10,True,False,True
25,25,25.jpg,647.38,19.94,5.33,False,False,True
26,26,26.jpg,645.64,20.06,5.55,False,False,True
27,27,27.jpg,656.62,20.52,5.80,False,False,True
28,28,28.jpg,649.33,21.23,5.63,False,False,True
29,29,29.jpg,651.93,22.01,5.86,False,False,True
30,30,30.jpg,672.27,23.03,6.06,False,False,True
31,31,31.jpg,666.26,24.39,6.37,False,False,True
32,32,32.jpg,671.11,25.24,6.64,False,False,True
33,33,33.jpg,663.82,24.28,6.53,False,False,True
34,34,34.jpg,665.68,25.42,6.70,False,False,True
35,35,35.jpg,665.80,26.38,6.93,False,False,True
36,36,36.jpg,673.16,27.39,7.30,False,False,True
37,37,37.jpg,657.03,28.31,7.80,False,False,True
38,38,38.jpg,625.49,22.71,6.08,True,False,True
39,39,39.jpg,644.23,22.09,5.85,False,False,True
40,40,40.jpg,629.60,21.59,5.78,True,False,True
41,41,41.jpg,669.12,21.43,5.54,False,False,True
42,42,42.jpg,691.47,21.77,5.56,False,False,True
43,43,43.jpg,671.10,20.96,5.43,False,False,True
44,44,44.jpg,684.34,20.85,5.37,False,False,True
45,45,45.jpg,685.25,20.43,5.31,False,False,True
46,46,46.jpg,673.90,20.55,5.29,False,False,True
47,47,47.jpg,667.68,20.29,5.25,True,False,True
48,48,48.jpg,673.06,20.17,5.25,True,False,True
49,49,49.jpg,665.19,20.15,5.24,True,False,True
50,50,50.jpg,672.53,20.23,5.25,True,False,True
51,51,51.jpg,677.78,20.34,5.27,False,False,True
52,52,52.jpg,670.02,20.63,5.30,False,False,True
53,53,53.jpg,655.20,20.29,5.20,True,False,True
54,54,54.jpg,670.30,20.31,5.30,False,False,True
55,55,55.jpg,652.94,20.27,5.26,False,False,True
56,56,56.jpg,654.30,20.01,5.24,True,False,True
57,57,57.jpg,662.00,19.92,5.17,True,False,True
58,58,58.jpg,656.55,19.78,5.14,True,False,True
59,59,59.jpg,628.51,19.36,5.02,True,False,True
60,60,60.jpg,687.00,20.42,5.26,False,False,True
