processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,553.33,11.26,2.91,False,False,True
1,1,1.jpg,569.01,14.13,4.03,False,False,True
2,2,2.jpg,586.37,14.12,4.02,False,False,True
3,3,3.jpg,540.46,8.14,2.18,True,True,True
4,4,4.jpg,545.15,8.73,2.25,True,True,True
5,5,5.jpg,549.38,9.03,2.32,True,False,True
6,6,6.jpg,565.53,9.48,2.26,True,False,True
7,7,7.jpg,558.95,8.94,2.22,True,True,True
8,8,8.jpg,561.75,9.08,2.23,True,True,True
9,9,9.jpg,555.99,9.67,2.26,True,False,True
10,10,10.jpg,563.99,9.01,2.22,True,True,True
11,11,11.jpg,562.79,9.03,2.22,True,True,True
12,12,12.jpg,561.07,9.85,2.30,False,False,True
13,13,13.jpg,557.89,9.40,2.37,False,False,True
14,14,14.jpg,554.26,9.71,2.45,False,False,True
15,15,15.jpg,567.20,11.81,3.06,False,False,True
16,16,16.jpg,578.83,11.37,2.93,False,False,True
17,17,17.jpg,568.90,11.19,2.86,False,False,True
18,18,18.jpg,570.18,11.47,2.93,False,False,True
19,19,19.jpg,564.85,11.66,3.01,False,False,True
20,20,20.jpg,571.55,11.40,2.96,False,False,True
21,21,21.jpg,567.87,11.50,2.84,False,False,True
22,22,22.jpg,551.92,9.10,2.24,True,False,True
23,23,23.jpg,558.45,9.36,2.31,True,False,True
24,24,24.jpg,558.39,9.42,2.28,True,False,True
25,25,25.jpg,542.96,8.55,2.24,True,True,True
26,26,26.jpg,558.99,8.90,2.25,True,False,True
27,27,27.jpg,555.14,9.45,2.27,True,False,True
28,28,28.jpg,551.70,8.97,2.24,True,False,True
29,29,29.jpg,540.21,8.74,2.21,True,True,True
30,30,30.jpg,554.29,9.53,2.27,True,False,True
31,31,31.jpg,553.91,9.39,2.30,False,False,True
32,32,32.jpg,551.03,9.07,2.24,True,False,True
33,33,33.jpg,552.38,9.64,2.29,True,False,True
34,34,34.jpg,551.37,9.02,2.25,True,False,True
35,35,35.jpg,547.42,9.07,2.24,True,False,True
36,36,36.jpg,559.56,9.86,2.30,True,False,True
37,37,37.jpg,552.84,9.02,2.25,True,False,True
38,38,38.jpg,558.57,9.49,2.37,False,False,True
39,39,39.jpg,550.82,9.81,2.36,False,False,True
40,40,40.jpg,569.40,11.13,2.78,False,False,True
41,41,41.jpg,568.59,11.36,2.88,False,False,True
