processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,620.20,22.95,5.50,True,True,True
1,1,1.jpg,534.51,17.44,4.60,True,True,True
2,2,2.jpg,590.34,21.66,5.24,True,True,True
3,3,3.jpg,627.76,23.11,5.52,True,False,True
4,4,4.jpg,626.56,23.54,5.59,True,False,True
5,5,5.jpg,624.31,23.76,5.65,True,False,True
6,6,6.jpg,632.72,23.66,5.62,False,False,True
7,7,7.jpg,635.85,23.64,5.61,False,False,True
8,8,8.jpg,631.39,23.59,5.56,False,False,True
9,9,9.jpg,633.39,23.40,5.55,True,False,True
10,10,10.jpg,635.76,23.60,5.55,True,False,True
11,11,11.jpg,632.25,23.46,5.51,True,False,True
12,12,12.jpg,643.59,23.65,5.56,False,False,True
13,13,13.jpg,637.67,23.42,5.51,True,False,True
14,14,14.jpg,642.28,24.05,5.64,False,False,True
15,15,15.jpg,628.27,23.38,5.55,True,False,True
16,16,16.jpg,639.84,23.67,5.62,False,False,True
17,17,17.jpg,635.55,23.87,5.67,False,False,True
18,18,18.jpg,640.33,24.34,5.75,False,False,True
19,19,19.jpg,634.63,23.82,5.61,False,False,True
20,20,20.jpg,633.27,23.50,5.54,True,False,True
21,21,21.jpg,631.89,23.80,5.62,False,False,True
22,22,22.jpg,644.58,23.92,5.64,False,False,True
23,23,23.jpg,644.76,23.50,5.54,True,False,True
24,24,24.jpg,647.14,23.66,5.58,False,False,True
25,25,25.jpg,640.38,23.52,5.55,True,False,True
26,26,26.jpg,646.94,23.71,5.58,False,False,True
27,27,27.jpg,644.84,23.71,5.62,False,False,True
28,28,28.jpg,643.53,23.84,5.65,False,False,True
29,29,29.jpg,645.01,23.72,5.62,False,False,True
30,30,30.jpg,645.16,23.82,5.62,False,False,True
31,31,31.jpg,640.90,23.66,5.59,False,False,True
32,32,32.jpg,651.80,23.86,5.63,False,False,True
33,33,33.jpg,646.63,23.60,5.58,False,False,True
34,34,34.jpg,634.84,23.59,5.56,False,False,True
35,35,35.jpg,623.23,23.29,5.49,True,False,True
36,36,36.jpg,629.07,23.90,5.67,True,False,True
37,37,37.jpg,633.23,24.05,5.66,False,False,True
38,38,38.jpg,628.42,23.82,5.62,True,False,True
39,39,39.jpg,628.18,23.59,5.58,True,False,True
40,40,40.jpg,622.37,23.73,5.57,True,False,True
41,41,41.jpg,600.24,22.01,5.36,True,True,True
42,42,42.jpg,619.03,22.22,5.41,True,True,True
43,43,43.jpg,610.58,22.31,5.38,True,True,True
44,44,44.jpg,619.87,22.81,5.42,True,True,True
45,45,45.jpg,626.05,22.81,5.49,True,True,True
46,46,46.jpg,630.44,22.96,5.48,True,False,True
47,47,47.jpg,630.24,22.71,5.44,True,True,True
48,48,48.jpg,630.52,22.97,5.49,True,False,True
49,49,49.jpg,632.66,22.88,5.47,True,True,True
50,50,50.jpg,634.32,23.12,5.52,True,False,True
51,51,51.jpg,630.02,22.88,5.47,True,True,True
52,52,52.jpg,641.45,23.14,5.52,True,False,True
53,53,53.jpg,636.01,22.94,5.48,True,False,True
54,54,54.jpg,634.75,22.96,5.45,True,True,True
55,55,55.jpg,627.09,22.85,5.48,True,True,True
56,56,56.jpg,637.55,23.29,5.54,True,False,True
57,57,57.jpg,640.86,23.23,5.54,True,False,True
58,58,58.jpg,629.00,23.22,5.51,True,False,True
59,59,59.jpg,632.50,23.88,5.60,False,False,True
60,60,60.jpg,638.92,23.92,5.69,False,False,True
