processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,636.14,22.01,5.52,False,False,True
1,1,1.jpg,638.62,22.39,5.56,False,False,True
2,2,2.jpg,645.15,22.70,5.59,False,False,True
3,3,3.jpg,641.49,22.65,5.57,False,False,True
4,4,4.jpg,643.79,22.32,5.56,False,False,True
5,5,5.jpg,642.29,22.30,5.57,False,False,True
6,6,6.jpg,646.93,22.45,5.60,False,False,True
7,7,7.jpg,641.84,22.44,5.60,False,False,True
8,8,8.jpg,649.34,22.48,5.60,False,False,True
9,9,9.jpg,647.43,22.45,5.58,False,False,True
10,10,10.jpg,636.68,22.05,5.61,False,False,True
11,11,11.jpg,629.14,21.47,5.34,False,False,True
12,12,12.jpg,630.02,20.84,5.20,True,False,True
13,13,13.jpg,619.65,20.57,5.14,True,True,True
14,14,14.jpg,628.12,20.44,5.11,True,True,True
15,15,15.jpg,630.12,20.29,5.00,True,True,True
16,16,16.jpg,618.67,19.99,4.74,True,True,True
17,17,17.jpg,607.39,20.07,4.60,True,True,True
18,18,18.jpg,629.94,21.03,4.83,True,True,True
19,19,19.jpg,631.71,21.45,4.88,True,True,True
20,20,20.jpg,631.56,21.81,5.07,True,True,True
21,21,21.jpg,644.85,22.40,5.16,True,False,True
22,22,22.jpg,623.44,21.76,5.27,True,False,True
23,23,23.jpg,624.66,22.19,5.31,True,False,True
24,24,24.jpg,650.83,21.99,5.46,False,False,True
25,25,25.jpg,630.11,22.23,5.69,False,False,True
26,26,26.jpg,624.19,22.03,5.72,True,False,True
27,27,27.jpg,648.58,22.52,5.72,False,False,True
28,28,28.jpg,641.32,22.89,5.80,False,False,True
29,29,29.jpg,650.50,23.49,5.92,False,False,True
30,30,30.jpg,681.08,24.40,6.06,False,False,True
31,31,31.jpg,665.74,24.97,6.10,False,False,True
32,32,32.jpg,658.81,25.07,6.16,False,False,True
33,33,33.jpg,674.45,24.73,6.19,False,False,True
34,34,34.jpg,669.11,24.67,6.18,False,False,True
35,35,35.jpg,658.53,24.41,6.22,False,False,True
36,36,36.jpg,585.18,21.63,6.08,True,True,True
37,37,37.jpg,574.38,19.54,5.22,True,True,True
38,38,38.jpg,590.83,19.40,5.44,True,True,True
