processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,604.35,21.71,6.14,True,False,True
1,1,1.jpg,620.72,22.19,6.22,False,False,True
2,2,2.jpg,616.72,22.24,6.22,False,False,True
3,3,3.jpg,635.25,22.13,6.15,False,False,True
4,4,4.jpg,624.87,22.76,6.32,False,False,True
5,5,5.jpg,623.48,22.23,6.19,False,False,True
6,6,6.jpg,623.71,22.56,6.39,False,False,True
7,7,7.jpg,620.29,21.99,6.19,False,False,True
8,8,8.jpg,622.18,22.01,6.18,False,False,True
9,9,9.jpg,625.36,22.27,6.25,False,False,True
10,10,10.jpg,615.45,22.19,6.23,False,False,True
11,11,11.jpg,635.48,22.13,6.31,False,False,True
12,12,12.jpg,629.19,22.53,6.35,False,False,True
13,13,13.jpg,611.94,22.56,6.36,False,False,True
14,14,14.jpg,605.77,22.80,6.37,True,False,True
15,15,15.jpg,610.49,22.16,6.23,False,False,True
16,16,16.jpg,598.98,21.55,6.15,True,False,True
17,17,17.jpg,611.51,19.82,5.35,True,False,True
18,18,18.jpg,565.31,21.26,6.00,True,True,True
19,19,19.jpg,777.30,37.08,9.21,False,False,True
20,20,20.jpg,832.51,38.55,9.26,False,False,True
21,21,21.jpg,883.97,39.75,9.66,False,False,True
22,22,22.jpg,631.96,27.06,7.05,False,False,True
23,23,23.jpg,600.95,20.16,5.62,True,False,True
24,24,24.jpg,573.81,20.18,5.78,True,False,True
25,25,25.jpg,602.78,22.05,6.36,True,False,True
26,26,26.jpg,605.42,21.74,6.31,True,False,True
27,27,27.jpg,626.36,20.46,5.81,True,False,True
28,28,28.jpg,632.82,20.52,5.70,True,False,True
29,29,29.jpg,627.43,21.81,6.22,False,False,True
30,30,30.jpg,610.48,21.73,6.29,False,False,True
31,31,31.jpg,641.36,21.64,6.14,False,False,True
32,32,32.jpg,635.88,21.44,6.19,False,False,True
33,33,33.jpg,628.42,22.18,6.34,False,False,True
34,34,34.jpg,620.87,21.66,6.01,False,False,True
35,35,35.jpg,631.07,21.06,5.90,True,False,True
36,36,36.jpg,631.43,21.95,6.13,False,False,True
37,37,37.jpg,626.25,21.41,5.99,False,False,True
38,38,38.jpg,581.22,20.57,5.81,True,False,True
39,39,39.jpg,617.79,19.76,5.54,True,False,True
40,40,40.jpg,604.68,21.36,6.01,True,False,True
41,41,41.jpg,626.55,19.84,5.62,True,False,True
42,42,42.jpg,630.58,19.38,5.37,True,False,True
43,43,43.jpg,624.46,19.65,5.40,True,False,True
44,44,44.jpg,624.36,20.59,5.87,True,False,True
45,45,45.jpg,634.15,20.98,5.92,False,False,True
46,46,46.jpg,633.22,20.57,5.80,True,False,True
47,47,47.jpg,631.09,20.36,5.74,True,False,True
48,48,48.jpg,577.58,22.63,6.43,True,False,True
49,49,49.jpg,745.91,30.51,7.73,False,False,True
50,50,50.jpg,780.12,30.54,7.51,False,False,True
51,51,51.jpg,801.21,31.10,7.65,False,False,True
52,52,52.jpg,793.42,30.93,7.50,False,False,True
53,53,53.jpg,785.47,32.49,8.45,False,False,True
54,54,54.jpg,854.82,37.24,9.01,False,False,True
55,55,55.jpg,877.90,39.06,9.40,False,False,True
56,56,56.jpg,885.27,38.82,9.33,False,False,True
57,57,57.jpg,583.60,23.29,6.78,True,False,True
58,58,58.jpg,572.64,21.95,6.52,True,False,True
59,59,59.jpg,581.01,21.80,6.40,True,False,True
60,60,60.jpg,678.80,31.97,7.94,False,False,True
61,61,61.jpg,653.75,30.12,7.87,False,False,True
62,62,62.jpg,657.46,32.07,8.45,False,False,True
63,63,63.jpg,571.92,21.48,6.36,True,False,True
64,64,64.jpg,589.82,20.90,6.01,True,False,True
65,65,65.jpg,637.25,22.16,6.35,False,False,True
66,66,66.jpg,631.30,22.25,6.31,False,False,True
67,67,67.jpg,566.57,20.01,5.56,True,True,True
68,68,68.jpg,804.55,37.25,8.92,False,False,True
69,69,69.jpg,796.11,34.32,8.77,False,False,True
70,70,70.jpg,585.51,22.18,6.51,True,False,True
71,71,71.jpg,612.89,20.34,5.66,True,False,True
72,72,72.jpg,612.31,20.41,5.68,True,False,True
73,73,73.jpg,609.57,20.92,5.77,True,False,True
74,74,74.jpg,621.16,30.57,8.21,False,False,True
75,75,75.jpg,879.90,39.09,9.53,False,False,True
76,76,76.jpg,867.48,38.85,9.31,False,False,True
77,77,77.jpg,862.19,38.09,9.23,False,False,True
78,78,78.jpg,856.13,36.90,8.77,False,False,True
79,79,79.jpg,846.07,37.16,8.94,False,False,True
80,80,80.jpg,837.02,37.11,8.89,False,False,True
81,81,81.jpg,846.40,36.51,8.88,False,False,True
82,82,82.jpg,827.57,35.92,8.83,False,False,True
83,83,83.jpg,757.03,29.85,7.29,False,False,True
84,84,84.jpg,584.96,17.22,4.63,True,True,True
85,85,85.jpg,567.88,13.57,3.72,True,True,True
86,86,86.jpg,561.42,11.94,3.19,True,True,True
87,87,87.jpg,567.30,13.21,3.78,True,True,True
88,88,88.jpg,567.81,13.83,3.83,True,True,True
