processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,562.85,10.61,2.87,False,False,True
1,1,1.jpg,564.91,13.52,4.20,False,False,True
2,2,2.jpg,557.20,12.54,3.37,True,False,True
3,3,3.jpg,563.89,8.03,2.20,True,True,True
4,4,4.jpg,563.37,7.82,2.14,True,True,True
5,5,5.jpg,560.57,8.05,2.19,True,True,True
6,6,6.jpg,552.86,8.39,2.19,True,True,True
7,7,7.jpg,559.41,8.05,2.18,True,True,True
8,8,8.jpg,558.50,7.83,2.10,True,True,True
9,9,9.jpg,555.60,7.96,2.09,True,True,True
10,10,10.jpg,555.97,7.99,2.12,True,True,True
11,11,11.jpg,560.92,8.16,2.17,True,True,True
12,12,12.jpg,558.13,8.60,2.20,True,True,True
13,13,13.jpg,563.58,8.59,2.28,True,False,True
14,14,14.jpg,564.53,9.31,2.37,False,False,True
15,15,15.jpg,572.04,9.55,2.40,False,False,True
16,16,16.jpg,559.21,8.57,2.26,True,False,True
17,17,17.jpg,564.54,9.70,2.36,False,False,True
18,18,18.jpg,563.42,10.39,2.53,False,False,True
19,19,19.jpg,553.52,9.44,2.41,True,True,True
20,20,20.jpg,559.44,10.10,2.56,False,False,True
21,21,21.jpg,558.85,9.69,2.41,False,False,True
22,22,22.jpg,556.52,9.88,2.67,True,True,True
23,23,23.jpg,573.13,12.03,3.24,False,False,True
24,24,24.jpg,566.85,11.92,3.06,False,False,True
25,25,25.jpg,565.59,11.02,2.86,False,False,True
26,26,26.jpg,567.35,12.31,3.25,False,False,True
27,27,27.jpg,571.08,12.34,3.12,False,False,True
28,28,28.jpg,576.69,13.11,3.29,False,False,True
29,29,29.jpg,556.30,9.79,2.60,True,True,True
30,30,30.jpg,560.55,9.47,2.25,True,False,True
31,31,31.jpg,560.30,8.86,2.30,False,False,True
32,32,32.jpg,557.95,12.48,2.99,True,False,True
33,33,33.jpg,569.44,11.98,2.99,False,False,True
34,34,34.jpg,570.53,11.86,3.06,False,False,True
35,35,35.jpg,578.01,14.17,3.35,False,False,True
36,36,36.jpg,577.24,16.43,4.01,False,False,True
37,37,37.jpg,580.22,16.52,4.07,False,False,True
38,38,38.jpg,590.02,16.96,4.22,False,False,True
39,39,39.jpg,578.76,15.88,3.93,False,False,True
40,40,40.jpg,567.57,13.83,3.32,False,False,True
41,41,41.jpg,574.19,15.00,3.85,False,False,True
42,42,42.jpg,568.92,15.70,3.92,False,False,True
43,43,43.jpg,578.98,15.58,3.74,False,False,True
44,44,44.jpg,572.09,15.06,3.67,False,False,True
45,45,45.jpg,575.06,15.40,3.88,False,False,True
46,46,46.jpg,562.88,13.32,3.38,False,False,True
47,47,47.jpg,577.31,13.14,3.33,False,False,True
48,48,48.jpg,575.88,13.52,3.37,False,False,True
49,49,49.jpg,550.74,9.49,2.55,True,True,True
50,50,50.jpg,557.18,9.58,2.14,True,True,True
51,51,51.jpg,557.34,8.29,2.13,True,True,True
52,52,52.jpg,557.23,9.99,2.56,True,False,True
53,53,53.jpg,560.36,8.83,2.11,True,True,True
