processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,609.63,13.14,3.91,False,False,True
1,1,1.jpg,597.12,13.15,3.91,False,False,True
2,2,2.jpg,594.25,13.37,4.06,False,False,True
3,3,3.jpg,592.66,12.75,3.89,False,False,True
4,4,4.jpg,593.58,13.99,4.53,False,False,True
5,5,5.jpg,587.80,15.36,4.74,False,False,True
6,6,6.jpg,585.82,14.58,4.57,False,False,True
7,7,7.jpg,628.71,16.61,5.06,False,False,True
8,8,8.jpg,599.55,13.44,4.20,False,False,True
9,9,9.jpg,588.29,12.41,3.76,False,False,True
10,10,10.jpg,599.76,11.98,3.65,True,False,True
11,11,11.jpg,599.84,13.40,3.86,False,False,True
12,12,12.jpg,599.86,12.74,3.76,False,False,True
13,13,13.jpg,596.07,12.66,3.81,False,False,True
14,14,14.jpg,601.48,12.04,3.71,True,False,True
15,15,15.jpg,601.60,12.92,3.80,False,False,True
16,16,16.jpg,580.56,10.39,3.12,True,True,True
17,17,17.jpg,585.68,12.81,4.07,False,False,True
18,18,18.jpg,597.33,13.36,3.99,False,False,True
19,19,19.jpg,592.28,13.58,4.16,False,False,True
20,20,20.jpg,603.43,14.25,4.27,False,False,True
21,21,21.jpg,595.55,12.61,3.91,False,False,True
22,22,22.jpg,606.79,14.90,4.61,False,False,True
23,23,23.jpg,596.07,13.80,4.24,False,False,True
24,24,24.jpg,607.13,14.78,4.33,False,False,True
25,25,25.jpg,602.54,13.19,3.96,False,False,True
26,26,26.jpg,608.41,13.87,4.10,False,False,True
27,27,27.jpg,612.26,14.38,4.20,False,False,True
28,28,28.jpg,589.62,13.35,3.80,False,False,True
29,29,29.jpg,581.95,13.96,4.50,False,False,True
30,30,30.jpg,599.73,13.93,4.17,False,False,True
31,31,31.jpg,594.31,14.69,4.29,False,False,True
32,32,32.jpg,582.79,12.61,3.60,True,False,True
33,33,33.jpg,581.29,14.27,4.12,False,False,True
34,34,34.jpg,585.85,13.76,4.39,False,False,True
35,35,35.jpg,591.88,14.11,4.19,False,False,True
36,36,36.jpg,586.87,14.96,4.53,False,False,True
37,37,37.jpg,573.70,13.52,3.63,True,False,True
38,38,38.jpg,587.10,13.55,4.12,False,False,True
39,39,39.jpg,589.01,14.51,4.21,False,False,True
40,40,40.jpg,599.29,13.41,3.88,False,False,True
41,41,41.jpg,600.34,12.75,3.72,False,False,True
42,42,42.jpg,615.92,13.47,3.83,False,False,True
43,43,43.jpg,609.35,13.03,3.77,False,False,True
44,44,44.jpg,614.95,12.64,3.66,True,False,True
45,45,45.jpg,613.67,13.58,3.87,False,False,True
46,46,46.jpg,582.84,9.70,2.91,True,True,True
47,47,47.jpg,589.35,12.28,3.43,True,True,True
48,48,48.jpg,600.06,13.73,3.93,False,False,True
49,49,49.jpg,591.64,13.76,4.12,False,False,True
50,50,50.jpg,594.58,12.49,3.88,False,False,True
51,51,51.jpg,600.25,13.44,4.29,False,False,True
52,52,52.jpg,601.31,13.63,4.20,False,False,True
53,53,53.jpg,599.52,13.89,4.08,False,False,True
54,54,54.jpg,609.69,14.33,4.12,False,False,True
55,55,55.jpg,607.77,14.04,4.09,False,False,True
56,56,56.jpg,606.33,14.20,4.10,False,False,True
57,57,57.jpg,611.44,14.56,4.12,False,False,True
58,58,58.jpg,609.59,14.17,4.04,False,False,True
59,59,59.jpg,605.75,14.03,4.02,False,False,True
60,60,60.jpg,589.71,10.58,3.15,True,True,True
61,61,61.jpg,588.94,13.75,4.03,False,False,True
62,62,62.jpg,592.62,13.24,4.10,False,False,True
63,63,63.jpg,584.46,11.84,3.59,True,False,True
64,64,64.jpg,585.39,10.78,3.38,True,True,True
65,65,65.jpg,575.69,10.54,3.01,True,True,True
66,66,66.jpg,582.38,13.24,3.60,True,False,True
67,67,67.jpg,595.68,14.38,4.28,False,False,True
68,68,68.jpg,594.63,13.53,4.09,False,False,True
69,69,69.jpg,587.00,11.92,3.57,True,False,True
70,70,70.jpg,598.79,12.26,3.75,True,False,True
71,71,71.jpg,579.57,11.75,3.13,True,True,True
72,72,72.jpg,590.81,15.44,4.48,False,False,True
73,73,73.jpg,578.98,14.14,4.06,False,False,True
74,74,74.jpg,592.01,13.99,4.08,False,False,True
75,75,75.jpg,596.79,14.26,4.40,False,False,True
76,76,76.jpg,597.77,13.90,4.14,False,False,True
77,77,77.jpg,597.28,14.15,4.13,False,False,True
78,78,78.jpg,602.32,13.99,4.09,False,False,True
79,79,79.jpg,594.35,13.80,3.87,False,False,True
80,80,80.jpg,607.66,14.14,3.99,False,False,True
81,81,81.jpg,604.81,14.38,4.01,False,False,True
82,82,82.jpg,588.02,13.38,3.81,False,False,True
83,83,83.jpg,577.53,12.76,3.61,True,False,True
84,84,84.jpg,586.14,12.88,3.60,True,False,True
85,85,85.jpg,585.30,12.83,3.60,True,False,True
86,86,86.jpg,578.53,11.65,3.44,True,True,True
87,87,87.jpg,567.54,9.66,2.89,True,True,True
88,88,88.jpg,572.09,10.68,3.12,True,True,True
89,89,89.jpg,574.89,11.89,3.67,True,False,True
90,90,90.jpg,584.76,12.24,3.53,True,False,True
91,91,91.jpg,584.13,13.84,4.12,False,False,True
92,92,92.jpg,581.01,13.34,3.90,False,False,True
93,93,93.jpg,572.59,12.35,3.50,True,False,True
94,94,94.jpg,584.61,13.49,3.97,False,False,True
95,95,95.jpg,569.59,13.09,3.99,True,True,True
96,96,96.jpg,567.83,13.00,3.71,True,True,True
97,97,97.jpg,567.31,12.03,3.94,True,True,True
98,98,98.jpg,571.43,12.05,3.66,True,False,True
99,99,99.jpg,576.47,11.78,3.52,True,False,True
100,100,100.jpg,577.78,11.41,3.33,True,True,True
101,101,101.jpg,578.88,11.03,3.30,True,True,True
102,102,102.jpg,589.84,10.86,3.16,True,True,True
103,103,103.jpg,577.34,10.62,3.10,True,True,True
104,104,104.jpg,577.48,11.03,3.32,True,True,True
105,105,105.jpg,597.89,11.98,3.48,True,False,True
106,106,106.jpg,591.14,11.98,3.50,True,False,True
107,107,107.jpg,601.06,12.54,3.64,True,False,True
108,108,108.jpg,607.65,12.93,3.69,False,False,True
109,109,109.jpg,594.12,12.98,3.82,False,False,True
110,110,110.jpg,602.66,12.61,3.75,False,False,True
111,111,111.jpg,573.69,10.68,3.27,True,True,True
112,112,112.jpg,572.93,12.74,3.82,True,False,True
113,113,113.jpg,568.79,13.19,4.31,True,True,True
114,114,114.jpg,583.80,13.54,4.25,False,False,True
115,115,115.jpg,591.23,14.32,4.50,False,False,True
116,116,116.jpg,590.26,14.56,4.41,False,False,True
117,117,117.jpg,588.43,14.26,4.12,False,False,True
118,118,118.jpg,583.65,13.69,4.07,False,False,True
119,119,119.jpg,585.00,13.84,4.03,False,False,True
120,120,120.jpg,599.76,13.91,4.04,False,False,True
121,121,121.jpg,597.90,14.09,4.07,False,False,True
122,122,122.jpg,590.56,14.17,4.07,False,False,True
123,123,123.jpg,582.66,14.55,4.05,False,False,True
124,124,124.jpg,587.34,14.23,4.09,False,False,True
125,125,125.jpg,581.41,14.49,4.16,False,False,True
126,126,126.jpg,571.07,11.05,3.49,True,True,True
127,127,127.jpg,568.25,10.27,3.34,True,True,True
128,128,128.jpg,583.09,10.82,3.62,True,True,True
129,129,129.jpg,564.51,13.10,3.78,True,True,True
130,130,130.jpg,580.83,14.51,4.37,False,False,True
131,131,131.jpg,572.64,12.29,3.95,True,False,True
132,132,132.jpg,583.07,13.35,4.30,False,False,True
133,133,133.jpg,570.07,14.23,4.47,True,True,True
134,134,134.jpg,585.99,14.20,4.26,False,False,True
135,135,135.jpg,582.32,12.86,4.01,False,False,True
136,136,136.jpg,582.19,11.69,3.59,True,False,True
137,137,137.jpg,574.31,12.32,3.95,True,False,True
138,138,138.jpg,569.57,12.88,3.58,True,True,True
139,139,139.jpg,562.25,13.79,3.66,True,True,True
140,140,140.jpg,587.15,14.08,4.48,False,False,True
141,141,141.jpg,577.25,12.05,3.50,True,False,True
142,142,142.jpg,568.64,12.55,3.81,True,True,True
143,143,143.jpg,558.25,12.43,4.22,True,True,True
144,144,144.jpg,569.21,13.68,3.97,True,True,True
145,145,145.jpg,577.30,13.07,4.05,False,False,True
146,146,146.jpg,586.43,13.05,3.91,False,False,True
147,147,147.jpg,591.39,12.81,3.76,False,False,True
148,148,148.jpg,588.11,12.70,3.68,False,False,True
149,149,149.jpg,579.72,12.81,3.72,False,False,True
150,150,150.jpg,591.66,13.48,3.92,False,False,True
151,151,151.jpg,584.39,13.56,3.95,False,False,True
152,152,152.jpg,571.59,13.87,4.04,True,False,True
153,153,153.jpg,565.72,14.15,4.12,True,True,True
154,154,154.jpg,571.78,14.01,4.13,True,False,True
155,155,155.jpg,575.72,13.95,4.17,False,False,True
156,156,156.jpg,579.87,13.99,4.11,False,False,True
157,157,157.jpg,563.37,14.20,4.11,True,True,True
158,158,158.jpg,571.43,14.39,4.11,True,False,True
159,159,159.jpg,574.67,13.95,4.10,False,False,True
160,160,160.jpg,581.77,13.57,4.06,False,False,True
161,161,161.jpg,567.97,14.27,4.03,True,True,True
162,162,162.jpg,577.98,14.96,4.11,False,False,True
163,163,163.jpg,569.63,15.05,4.14,True,True,True
164,164,164.jpg,577.64,14.90,4.10,False,False,True
165,165,165.jpg,574.30,14.48,4.12,False,False,True
166,166,166.jpg,561.28,11.63,3.39,True,True,True
167,167,167.jpg,566.83,12.54,3.73,True,True,True
168,168,168.jpg,574.94,14.26,4.18,False,False,True
169,169,169.jpg,569.37,14.40,4.35,True,True,True
170,170,170.jpg,589.58,15.24,4.47,False,False,True
171,171,171.jpg,576.28,13.56,4.09,False,False,True
172,172,172.jpg,562.49,14.55,3.67,True,True,True
173,173,173.jpg,562.39,14.67,4.63,True,True,True
174,174,174.jpg,571.49,12.75,3.67,True,False,True
175,175,175.jpg,565.17,12.25,3.37,True,True,True
176,176,176.jpg,567.91,12.66,3.46,True,True,True
177,177,177.jpg,581.95,14.25,4.03,False,False,True
178,178,178.jpg,566.41,14.32,4.40,True,True,True
179,179,179.jpg,582.48,15.32,4.70,False,False,True
180,180,180.jpg,588.68,14.50,4.33,False,False,True
181,181,181.jpg,585.94,14.17,4.34,False,False,True
