processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,546.67,13.21,4.01,True,True,True
1,1,1.jpg,569.00,16.37,4.67,False,False,True
2,2,2.jpg,551.92,15.91,4.67,False,False,True
3,3,3.jpg,526.03,11.06,3.18,True,True,True
4,4,4.jpg,556.14,14.49,3.85,False,False,True
5,5,5.jpg,577.85,16.48,4.16,False,False,True
6,6,6.jpg,592.03,16.84,4.20,False,False,True
7,7,7.jpg,587.81,16.84,4.21,False,False,True
8,8,8.jpg,595.93,16.85,4.20,False,False,True
9,9,9.jpg,595.85,16.95,4.18,False,False,True
10,10,10.jpg,574.17,13.60,3.74,False,False,True
11,11,11.jpg,569.94,12.72,3.79,True,True,True
12,12,12.jpg,576.94,13.92,3.83,False,False,True
13,13,13.jpg,572.75,14.38,3.98,False,False,True
14,14,14.jpg,589.54,15.95,4.24,False,False,True
15,15,15.jpg,600.36,18.32,4.71,False,False,True
16,16,16.jpg,560.63,12.06,3.28,True,True,True
17,17,17.jpg,575.28,16.74,4.37,False,False,True
18,18,18.jpg,597.34,18.40,4.60,False,False,True
19,19,19.jpg,597.38,18.40,4.59,False,False,True
20,20,20.jpg,595.19,18.49,4.61,False,False,True
21,21,21.jpg,596.82,18.47,4.60,False,False,True
22,22,22.jpg,590.48,18.81,4.73,False,False,True
23,23,23.jpg,583.69,18.61,4.65,False,False,True
24,24,24.jpg,549.29,12.10,3.05,True,True,True
25,25,25.jpg,549.49,11.83,2.93,True,True,True
26,26,26.jpg,572.12,15.64,3.63,False,False,True
27,27,27.jpg,538.33,12.80,3.20,True,True,True
28,28,28.jpg,545.68,11.97,2.96,True,True,True
29,29,29.jpg,548.28,12.29,3.02,True,True,True
30,30,30.jpg,550.94,12.69,3.18,True,True,True
31,31,31.jpg,551.58,12.78,3.21,True,True,True
32,32,32.jpg,561.10,15.28,3.50,False,False,True
33,33,33.jpg,562.00,16.06,3.68,False,False,True
34,34,34.jpg,569.21,15.80,3.64,False,False,True
35,35,35.jpg,563.62,16.39,3.84,False,False,True
