processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,525.17,13.53,3.80,True,True,True
1,1,1.jpg,522.66,13.62,3.81,True,True,True
2,2,2.jpg,548.86,16.19,4.61,False,False,True
3,3,3.jpg,563.97,15.82,4.55,False,False,True
4,4,4.jpg,557.44,15.64,4.47,False,False,True
5,5,5.jpg,562.25,15.80,4.50,False,False,True
6,6,6.jpg,521.48,10.51,2.69,True,True,True
7,7,7.jpg,541.63,12.00,2.98,False,False,True
8,8,8.jpg,522.31,11.61,2.95,True,True,True
9,9,9.jpg,529.93,11.97,2.96,True,False,True
10,10,10.jpg,529.39,11.67,2.95,True,False,True
11,11,11.jpg,527.06,11.63,2.95,True,True,True
12,12,12.jpg,527.52,12.01,2.97,True,True,True
13,13,13.jpg,528.49,12.24,3.10,True,False,True
14,14,14.jpg,522.78,12.34,3.15,True,True,True
15,15,15.jpg,533.33,11.83,2.99,False,False,True
16,16,16.jpg,527.22,11.63,2.97,True,True,True
17,17,17.jpg,542.61,11.73,2.99,False,False,True
18,18,18.jpg,536.47,12.02,2.99,False,False,True
19,19,19.jpg,544.05,11.76,2.99,False,False,True
20,20,20.jpg,545.22,12.47,3.17,False,False,True
21,21,21.jpg,541.83,12.41,3.14,False,False,True
22,22,22.jpg,540.25,11.55,2.95,False,False,True
23,23,23.jpg,534.42,10.18,2.58,True,True,True
24,24,24.jpg,531.53,10.85,2.76,True,False,True
25,25,25.jpg,541.29,10.29,2.66,True,True,True
26,26,26.jpg,536.21,10.13,2.62,True,True,True
27,27,27.jpg,534.39,11.85,2.95,False,False,True
28,28,28.jpg,528.33,11.47,2.92,True,False,True
29,29,29.jpg,535.08,11.65,2.93,False,False,True
30,30,30.jpg,534.60,11.95,2.92,False,False,True
31,31,31.jpg,531.40,11.35,2.90,True,False,True
32,32,32.jpg,532.34,11.40,2.90,True,False,True
33,33,33.jpg,532.98,11.74,2.92,False,False,True
34,34,34.jpg,530.20,11.44,2.90,True,False,True
35,35,35.jpg,540.77,11.48,2.91,True,False,True
36,36,36.jpg,535.78,11.78,2.91,True,False,True
37,37,37.jpg,543.90,11.51,2.91,True,False,True
38,38,38.jpg,537.29,11.94,3.03,False,False,True
39,39,39.jpg,544.77,11.66,2.93,False,False,True
40,40,40.jpg,543.54,11.44,2.92,True,False,True
41,41,41.jpg,539.79,11.47,2.92,True,False,True
42,42,42.jpg,543.18,11.86,2.94,False,False,True
43,43,43.jpg,542.11,11.52,2.92,False,False,True
44,44,44.jpg,538.91,11.49,2.92,True,False,True
45,45,45.jpg,548.77,11.85,2.94,False,False,True
46,46,46.jpg,543.90,12.28,3.14,False,False,True
47,47,47.jpg,544.96,12.19,3.11,False,False,True
48,48,48.jpg,535.77,11.81,2.95,False,False,True
