processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,721.76,27.33,7.15,False,False,True
1,1,1.jpg,728.28,27.59,7.18,False,False,True
2,2,2.jpg,750.36,27.96,7.21,False,False,True
3,3,3.jpg,745.88,27.88,7.22,False,False,True
4,4,4.jpg,725.57,27.71,7.17,False,False,True
5,5,5.jpg,728.74,27.73,7.17,False,False,True
6,6,6.jpg,743.04,27.73,7.19,False,False,True
7,7,7.jpg,718.78,27.61,7.15,False,False,True
8,8,8.jpg,732.77,27.81,7.19,False,False,True
9,9,9.jpg,745.07,27.92,7.24,False,False,True
10,10,10.jpg,724.57,27.91,7.22,False,False,True
11,11,11.jpg,736.46,28.01,7.24,False,False,True
12,12,12.jpg,729.78,27.74,7.19,False,False,True
13,13,13.jpg,718.01,27.36,7.13,False,False,True
14,14,14.jpg,697.00,26.05,6.95,False,False,True
15,15,15.jpg,700.86,23.88,6.58,False,False,True
16,16,16.jpg,668.51,20.98,5.97,False,False,True
17,17,17.jpg,639.55,18.10,5.43,False,False,True
18,18,18.jpg,634.70,17.00,5.27,False,False,True
19,19,19.jpg,612.57,14.82,4.44,True,False,True
20,20,20.jpg,595.92,13.96,4.05,True,True,True
21,21,21.jpg,593.63,14.86,4.11,True,False,True
22,22,22.jpg,572.75,13.78,3.55,True,True,True
23,23,23.jpg,567.89,14.41,3.57,True,True,True
24,24,24.jpg,575.22,15.57,3.83,True,True,True
25,25,25.jpg,579.44,15.60,3.86,True,True,True
26,26,26.jpg,578.69,16.31,3.92,True,True,True
27,27,27.jpg,591.31,17.38,4.09,True,False,True
28,28,28.jpg,586.31,18.08,4.20,True,False,True
29,29,29.jpg,584.78,18.47,4.35,False,False,True
30,30,30.jpg,586.39,18.06,4.43,False,False,True
31,31,31.jpg,578.23,17.50,4.40,False,False,True
32,32,32.jpg,574.53,17.46,4.46,False,False,True
33,33,33.jpg,574.87,17.22,4.40,False,False,True
34,34,34.jpg,572.19,17.41,4.43,True,False,True
35,35,35.jpg,597.72,18.42,4.79,False,False,True
36,36,36.jpg,598.70,19.11,5.32,False,False,True
37,37,37.jpg,598.55,19.28,5.09,False,False,True
38,38,38.jpg,599.46,19.50,5.22,False,False,True
39,39,39.jpg,599.58,19.69,5.21,False,False,True
40,40,40.jpg,601.67,20.30,5.16,False,False,True
41,41,41.jpg,607.81,19.74,5.19,False,False,True
42,42,42.jpg,596.13,19.89,5.26,False,False,True
43,43,43.jpg,607.27,20.63,5.53,False,False,True
44,44,44.jpg,588.60,20.52,5.52,False,False,True
45,45,45.jpg,604.52,20.54,5.61,False,False,True
46,46,46.jpg,587.38,20.00,5.40,False,False,True
47,47,47.jpg,593.91,20.26,5.43,False,False,True
48,48,48.jpg,586.59,20.30,5.43,False,False,True
49,49,49.jpg,592.08,20.25,5.50,False,False,True
50,50,50.jpg,588.43,20.90,5.71,False,False,True
51,51,51.jpg,596.43,20.24,5.78,False,False,True
52,52,52.jpg,595.61,20.35,5.64,False,False,True
53,53,53.jpg,589.04,20.56,5.74,False,False,True
54,54,54.jpg,579.00,19.88,5.57,False,False,True
55,55,55.jpg,584.61,20.14,5.58,False,False,True
56,56,56.jpg,596.99,20.42,5.57,False,False,True
57,57,57.jpg,579.17,19.67,5.50,False,False,True
58,58,58.jpg,594.29,20.31,5.64,False,False,True
59,59,59.jpg,596.22,20.36,5.76,False,False,True
60,60,60.jpg,583.52,19.30,5.57,False,False,True
61,61,61.jpg,597.13,19.64,5.55,False,False,True
62,62,62.jpg,597.08,19.76,5.58,False,False,True
63,63,63.jpg,584.63,18.44,5.20,False,False,True
64,64,64.jpg,587.60,19.77,5.57,False,False,True
65,65,65.jpg,603.46,19.73,5.51,False,False,True
66,66,66.jpg,581.72,18.71,5.31,False,False,True
67,67,67.jpg,568.78,14.57,4.10,True,True,True
68,68,68.jpg,573.72,13.17,3.75,True,True,True
69,69,69.jpg,574.35,14.27,4.06,True,True,True
70,70,70.jpg,572.24,15.13,4.32,True,False,True
71,71,71.jpg,582.65,15.14,4.32,True,False,True
72,72,72.jpg,576.75,15.27,4.32,True,False,True
73,73,73.jpg,567.71,15.24,4.33,True,False,True
74,74,74.jpg,551.17,14.29,3.96,True,True,True
75,75,75.jpg,561.26,16.99,4.88,True,False,True
76,76,76.jpg,580.55,20.47,5.76,False,False,True
77,77,77.jpg,573.63,19.54,5.55,False,False,True
