processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,729.36,25.09,6.33,True,False,True
1,1,1.jpg,728.56,24.63,6.26,True,False,True
2,2,2.jpg,738.32,25.35,6.26,False,False,True
3,3,3.jpg,755.63,26.50,6.45,False,False,True
4,4,4.jpg,614.11,21.57,6.07,True,True,True
5,5,5.jpg,598.54,20.17,5.93,True,True,True
6,6,6.jpg,611.15,20.66,6.40,True,True,True
7,7,7.jpg,609.44,21.16,6.22,True,True,True
8,8,8.jpg,616.18,22.24,6.54,True,True,True
9,9,9.jpg,574.91,18.25,5.46,True,True,True
10,10,10.jpg,712.19,24.51,6.14,True,False,True
11,11,11.jpg,756.28,26.19,6.39,False,False,True
12,12,12.jpg,730.11,24.51,6.05,True,False,True
13,13,13.jpg,753.06,25.68,6.22,False,False,True
14,14,14.jpg,742.59,25.35,6.14,False,False,True
15,15,15.jpg,748.80,26.46,6.38,False,False,True
16,16,16.jpg,724.02,24.60,6.04,True,False,True
17,17,17.jpg,739.37,24.98,6.13,False,False,True
18,18,18.jpg,751.97,25.88,6.27,False,False,True
19,19,19.jpg,725.08,24.83,6.14,True,False,True
20,20,20.jpg,734.01,24.62,6.06,True,False,True
21,21,21.jpg,750.85,25.51,6.18,False,False,True
22,22,22.jpg,748.12,25.54,6.18,False,False,True
23,23,23.jpg,753.56,25.59,6.19,False,False,True
24,24,24.jpg,752.48,25.70,6.21,False,False,True
25,25,25.jpg,738.12,25.05,6.09,True,False,True
26,26,26.jpg,757.54,25.32,6.12,False,False,True
27,27,27.jpg,745.92,25.26,6.12,False,False,True
28,28,28.jpg,780.30,26.86,6.47,False,False,True
29,29,29.jpg,765.13,26.56,6.45,False,False,True
30,30,30.jpg,739.37,24.88,6.09,True,False,True
31,31,31.jpg,744.10,25.29,6.14,False,False,True
32,32,32.jpg,739.95,25.41,6.17,False,False,True
33,33,33.jpg,743.29,25.25,6.12,False,False,True
34,34,34.jpg,744.65,25.29,6.16,False,False,True
35,35,35.jpg,750.36,25.17,6.15,False,False,True
36,36,36.jpg,745.32,24.98,6.10,True,False,True
37,37,37.jpg,738.99,25.23,6.11,True,False,True
38,38,38.jpg,771.78,26.28,6.35,False,False,True
39,39,39.jpg,733.67,24.77,6.07,True,False,True
40,40,40.jpg,818.44,28.75,6.86,False,False,True
41,41,41.jpg,766.21,26.08,6.31,False,False,True
42,42,42.jpg,736.07,24.95,6.08,True,False,True
43,43,43.jpg,735.94,25.62,6.19,False,False,True
44,44,44.jpg,740.65,25.29,6.15,False,False,True
45,45,45.jpg,738.71,25.19,6.12,False,False,True
