processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,684.17,38.16,9.67,False,False,True
1,1,1.jpg,680.54,38.43,9.73,False,False,True
2,2,2.jpg,697.46,39.12,9.83,False,False,True
3,3,3.jpg,686.80,38.35,9.73,False,False,True
4,4,4.jpg,700.48,38.72,9.78,False,False,True
5,5,5.jpg,671.76,38.59,9.57,False,False,True
6,6,6.jpg,686.65,36.91,9.73,False,False,True
7,7,7.jpg,703.11,38.66,10.19,False,False,False
8,8,8.jpg,713.71,39.12,10.02,False,False,False
9,9,9.jpg,619.11,34.19,8.78,True,False,True
10,10,10.jpg,842.86,43.37,10.58,False,False,False
11,11,11.jpg,848.10,44.41,10.78,False,False,False
12,12,12.jpg,883.30,43.36,10.61,False,False,False
13,13,13.jpg,866.57,43.60,10.56,False,False,False
14,14,14.jpg,876.52,43.55,10.53,False,False,False
15,15,15.jpg,876.34,43.20,10.51,False,False,False
16,16,16.jpg,863.31,43.22,10.47,False,False,False
17,17,17.jpg,763.40,40.62,10.07,False,False,False
18,18,18.jpg,769.96,39.89,9.91,False,False,True
19,19,19.jpg,746.90,39.67,9.83,False,False,True
20,20,20.jpg,760.32,39.90,9.91,False,False,True
21,21,21.jpg,773.65,39.87,9.86,False,False,True
22,22,22.jpg,659.05,35.95,9.08,False,False,True
23,23,23.jpg,646.71,35.26,8.91,False,False,True
24,24,24.jpg,661.71,32.49,8.32,False,False,True
25,25,25.jpg,637.08,30.96,8.55,False,False,True
26,26,26.jpg,621.78,29.50,7.93,True,False,True
27,27,27.jpg,637.30,32.12,8.31,False,False,True
28,28,28.jpg,637.66,35.30,9.06,False,False,True
29,29,29.jpg,644.64,38.22,9.83,False,False,True
30,30,30.jpg,711.36,38.75,9.97,False,False,True
31,31,31.jpg,645.24,33.80,8.81,False,False,True
32,32,32.jpg,588.50,25.77,6.84,True,True,True
33,33,33.jpg,602.69,26.20,7.22,True,False,True
34,34,34.jpg,577.90,26.15,6.91,True,True,True
35,35,35.jpg,594.70,24.75,6.36,True,True,True
36,36,36.jpg,632.30,24.28,6.28,True,True,True
37,37,37.jpg,613.10,22.39,5.87,True,True,True
38,38,38.jpg,630.34,22.82,5.91,True,True,True
39,39,39.jpg,662.81,23.39,6.03,True,True,True
40,40,40.jpg,608.21,18.95,4.90,True,True,True
41,41,41.jpg,611.60,19.38,5.12,True,True,True
42,42,42.jpg,624.79,22.36,5.80,True,True,True
43,43,43.jpg,583.19,19.31,5.19,True,True,True
44,44,44.jpg,576.02,19.96,5.68,True,True,True
45,45,45.jpg,570.47,21.17,5.66,True,True,True
46,46,46.jpg,561.11,22.80,6.01,True,True,True
47,47,47.jpg,625.95,25.11,6.35,True,True,True
48,48,48.jpg,657.47,28.84,7.30,False,False,True
49,49,49.jpg,671.72,33.54,8.20,False,False,True
50,50,50.jpg,678.44,34.88,8.36,False,False,True
51,51,51.jpg,740.72,35.22,8.10,False,False,True
52,52,52.jpg,799.68,37.57,8.44,False,False,True
53,53,53.jpg,846.51,39.56,8.85,False,False,True
54,54,54.jpg,929.81,40.82,9.12,False,False,True
55,55,55.jpg,861.61,40.38,9.01,False,False,True
56,56,56.jpg,897.34,40.97,9.13,False,False,True
57,57,57.jpg,936.66,41.91,9.25,False,False,True
