processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,521.41,11.94,3.20,True,True,True
1,1,1.jpg,518.17,11.86,3.20,True,True,True
2,2,2.jpg,514.24,11.94,3.22,True,True,True
3,3,3.jpg,513.96,12.21,3.25,True,True,True
4,4,4.jpg,517.60,12.49,3.20,True,True,True
5,5,5.jpg,537.97,16.18,4.38,False,False,True
6,6,6.jpg,520.81,14.81,4.19,False,False,True
7,7,7.jpg,510.44,9.61,2.62,True,True,True
8,8,8.jpg,514.41,12.21,3.30,True,True,True
9,9,9.jpg,515.63,12.54,3.38,True,True,True
10,10,10.jpg,521.72,12.51,3.38,False,False,True
11,11,11.jpg,519.40,12.50,3.38,True,False,True
12,12,12.jpg,522.81,12.57,3.38,False,False,True
13,13,13.jpg,519.35,12.44,3.37,True,False,True
14,14,14.jpg,523.38,12.49,3.38,True,False,True
15,15,15.jpg,523.11,12.58,3.38,False,False,True
16,16,16.jpg,521.65,12.45,3.38,True,False,True
17,17,17.jpg,522.43,12.47,3.38,True,False,True
18,18,18.jpg,520.95,12.45,3.40,False,False,True
19,19,19.jpg,518.36,12.34,3.40,True,False,True
20,20,20.jpg,523.85,12.27,3.41,False,False,True
21,21,21.jpg,521.90,12.20,3.43,False,False,True
22,22,22.jpg,521.35,12.10,3.43,False,False,True
23,23,23.jpg,518.24,12.00,3.44,True,False,True
24,24,24.jpg,522.66,11.95,3.47,False,False,True
25,25,25.jpg,522.69,11.80,3.46,False,False,True
26,26,26.jpg,522.43,11.80,3.49,False,False,True
27,27,27.jpg,522.33,11.81,3.51,False,False,True
28,28,28.jpg,521.25,11.53,3.50,False,False,True
29,29,29.jpg,518.54,11.35,3.49,True,False,True
30,30,30.jpg,525.88,11.46,3.52,False,False,True
31,31,31.jpg,523.09,11.29,3.52,True,False,True
32,32,32.jpg,522.33,11.31,3.52,True,False,True
33,33,33.jpg,520.29,11.53,3.55,False,False,True
34,34,34.jpg,523.49,11.30,3.52,True,False,True
35,35,35.jpg,523.32,11.27,3.49,True,False,True
36,36,36.jpg,523.14,11.47,3.49,False,False,True
37,37,37.jpg,522.79,11.27,3.48,True,False,True
38,38,38.jpg,523.08,11.25,3.48,True,False,True
39,39,39.jpg,520.91,11.45,3.49,False,False,True
40,40,40.jpg,526.46,11.28,3.48,True,False,True
41,41,41.jpg,523.46,11.25,3.48,True,False,True
42,42,42.jpg,524.28,11.52,3.50,False,False,True
43,43,43.jpg,520.33,11.28,3.48,True,False,True
44,44,44.jpg,523.67,11.24,3.48,True,False,True
