processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,580.98,15.85,4.05,False,False,True
1,1,1.jpg,559.36,11.90,3.26,True,True,True
2,2,2.jpg,606.46,15.11,4.01,False,False,True
3,3,3.jpg,665.41,17.81,4.70,False,False,True
4,4,4.jpg,658.12,17.77,4.63,False,False,True
5,5,5.jpg,647.06,17.26,4.47,False,False,True
6,6,6.jpg,562.45,10.42,2.88,True,True,True
7,7,7.jpg,609.39,16.94,4.22,False,False,True
8,8,8.jpg,616.08,17.52,4.33,False,False,True
9,9,9.jpg,619.80,17.58,4.35,False,False,True
10,10,10.jpg,610.76,17.42,4.30,False,False,True
11,11,11.jpg,622.91,17.42,4.30,False,False,True
12,12,12.jpg,617.34,17.44,4.28,False,False,True
13,13,13.jpg,609.82,17.39,4.28,False,False,True
14,14,14.jpg,598.80,17.47,4.27,False,False,True
15,15,15.jpg,598.33,16.94,4.15,False,False,True
16,16,16.jpg,594.62,16.11,3.99,False,False,True
17,17,17.jpg,589.42,16.22,4.00,False,False,True
18,18,18.jpg,588.43,15.83,3.97,False,False,True
19,19,19.jpg,586.26,15.73,3.99,False,False,True
20,20,20.jpg,579.73,15.22,3.86,False,False,True
21,21,21.jpg,588.00,14.51,3.72,False,False,True
22,22,22.jpg,578.59,13.99,3.61,True,False,True
23,23,23.jpg,586.84,13.88,3.58,False,False,True
24,24,24.jpg,581.11,13.35,3.50,False,False,True
25,25,25.jpg,586.45,12.77,3.27,False,False,True
26,26,26.jpg,584.98,12.28,3.18,True,True,True
27,27,27.jpg,580.54,11.71,3.08,True,True,True
28,28,28.jpg,581.27,11.37,2.98,True,True,True
29,29,29.jpg,581.93,11.33,2.98,True,True,True
30,30,30.jpg,579.52,11.60,2.97,True,True,True
31,31,31.jpg,589.70,11.27,2.96,True,True,True
32,32,32.jpg,583.78,11.09,2.91,True,True,True
33,33,33.jpg,583.16,11.28,2.91,True,True,True
34,34,34.jpg,575.12,10.96,2.88,True,True,True
35,35,35.jpg,582.86,11.02,2.89,True,True,True
36,36,36.jpg,577.47,11.14,2.85,True,True,True
37,37,37.jpg,564.33,10.28,2.68,True,True,True
38,38,38.jpg,566.70,13.22,3.44,True,True,True
39,39,39.jpg,581.40,15.43,3.88,False,False,True
40,40,40.jpg,588.94,16.41,4.01,False,False,True
41,41,41.jpg,616.42,17.14,4.24,False,False,True
42,42,42.jpg,600.35,17.13,4.22,False,False,True
43,43,43.jpg,607.48,17.30,4.21,False,False,True
44,44,44.jpg,604.00,17.19,4.18,False,False,True
