processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,600.08,23.80,5.79,False,False,True
1,1,1.jpg,545.49,20.00,5.45,False,False,True
2,2,2.jpg,538.20,17.20,4.83,True,False,True
3,3,3.jpg,626.70,24.37,6.72,False,False,True
4,4,4.jpg,546.03,17.24,4.83,False,False,True
5,5,5.jpg,623.20,27.84,7.39,False,False,True
6,6,6.jpg,749.95,31.64,7.57,False,False,True
7,7,7.jpg,725.81,32.09,7.72,False,False,True
8,8,8.jpg,725.84,31.07,7.42,False,False,True
9,9,9.jpg,748.57,31.17,7.49,False,False,True
10,10,10.jpg,731.38,31.32,7.50,False,False,True
11,11,11.jpg,730.63,31.24,7.48,False,False,True
12,12,12.jpg,753.49,31.57,7.57,False,False,True
13,13,13.jpg,731.34,31.69,7.59,False,False,True
14,14,14.jpg,578.62,23.56,6.07,False,False,True
15,15,15.jpg,557.53,18.46,5.02,False,False,True
16,16,16.jpg,493.63,11.14,3.04,True,True,True
17,17,17.jpg,536.97,11.37,3.43,True,True,True
18,18,18.jpg,546.98,13.64,3.77,True,True,True
19,19,19.jpg,567.67,17.18,4.87,False,False,True
20,20,20.jpg,616.14,19.26,4.68,False,False,True
21,21,21.jpg,652.30,21.63,5.17,False,False,True
22,22,22.jpg,568.73,20.50,5.45,False,False,True
23,23,23.jpg,603.83,21.10,5.97,False,False,True
24,24,24.jpg,557.60,19.46,5.95,False,False,True
25,25,25.jpg,527.24,16.85,4.55,True,False,True
26,26,26.jpg,514.14,13.04,3.59,True,True,True
27,27,27.jpg,522.66,10.88,2.83,True,True,True
28,28,28.jpg,534.84,16.14,4.19,True,False,True
29,29,29.jpg,547.48,18.27,4.80,False,False,True
30,30,30.jpg,527.06,16.63,4.42,True,False,True
31,31,31.jpg,513.39,12.31,3.23,True,True,True
32,32,32.jpg,515.32,15.36,4.17,True,True,True
33,33,33.jpg,605.81,21.09,5.68,False,False,True
34,34,34.jpg,629.42,21.89,5.53,False,False,True
35,35,35.jpg,639.19,24.07,6.21,False,False,True
36,36,36.jpg,686.85,26.33,7.19,False,False,True
37,37,37.jpg,635.28,26.26,7.49,False,False,True
38,38,38.jpg,521.79,7.90,2.23,True,True,True
39,39,39.jpg,582.80,13.76,5.21,True,False,True
40,40,40.jpg,586.41,14.03,4.86,True,False,True
41,41,41.jpg,575.81,14.02,4.78,True,False,True
42,42,42.jpg,575.05,14.35,4.66,True,False,True
