processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,551.37,10.51,2.70,True,True,True
1,1,1.jpg,561.06,12.22,3.19,False,False,True
2,2,2.jpg,588.59,16.75,4.29,False,False,True
3,3,3.jpg,602.91,19.13,4.84,False,False,True
4,4,4.jpg,594.04,18.20,4.56,False,False,True
5,5,5.jpg,560.01,11.42,2.89,False,False,True
6,6,6.jpg,555.98,11.71,2.94,False,False,True
7,7,7.jpg,565.94,11.46,2.91,False,False,True
8,8,8.jpg,559.86,11.28,2.83,True,False,True
9,9,9.jpg,559.52,11.38,2.87,True,False,True
10,10,10.jpg,553.05,11.32,2.89,True,False,True
11,11,11.jpg,560.31,11.33,2.88,True,False,True
12,12,12.jpg,559.49,11.52,2.88,True,False,True
13,13,13.jpg,556.44,11.35,2.87,True,False,True
14,14,14.jpg,557.60,11.37,2.86,True,False,True
15,15,15.jpg,557.34,11.85,3.08,False,False,True
16,16,16.jpg,555.15,14.46,3.72,False,False,True
17,17,17.jpg,565.43,14.22,3.72,False,False,True
18,18,18.jpg,561.50,13.84,3.55,False,False,True
19,19,19.jpg,553.43,12.66,3.33,True,False,True
20,20,20.jpg,553.54,14.30,3.80,True,False,True
21,21,21.jpg,566.75,14.87,3.89,False,False,True
22,22,22.jpg,588.49,14.28,3.80,False,False,True
23,23,23.jpg,564.60,13.60,3.52,False,False,True
24,24,24.jpg,552.63,13.30,3.53,True,False,True
25,25,25.jpg,557.15,13.34,3.47,False,False,True
26,26,26.jpg,541.61,13.34,3.38,True,True,True
27,27,27.jpg,565.18,14.90,3.81,False,False,True
28,28,28.jpg,559.79,14.01,3.62,False,False,True
29,29,29.jpg,555.40,14.27,3.71,False,False,True
30,30,30.jpg,548.93,13.86,3.58,True,True,True
31,31,31.jpg,556.66,14.29,3.66,False,False,True
32,32,32.jpg,558.17,14.65,3.72,False,False,True
33,33,33.jpg,553.74,13.02,3.26,True,False,True
34,34,34.jpg,583.22,10.94,3.04,True,True,True
35,35,35.jpg,569.75,10.81,2.82,True,True,True
36,36,36.jpg,548.37,10.72,2.82,True,True,True
37,37,37.jpg,569.89,11.02,2.90,True,False,True
38,38,38.jpg,558.61,11.36,2.97,False,False,True
39,39,39.jpg,553.58,11.06,2.87,True,False,True
40,40,40.jpg,546.17,10.97,2.87,True,True,True
