processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,586.77,11.18,2.76,True,True,True
1,1,1.jpg,622.18,21.16,6.45,False,False,True
2,2,2.jpg,623.77,21.33,6.25,False,False,True
3,3,3.jpg,649.23,21.65,6.49,False,False,True
4,4,4.jpg,584.33,11.92,3.62,True,True,True
5,5,5.jpg,595.46,13.12,3.64,True,True,True
6,6,6.jpg,607.73,15.73,4.36,False,False,True
7,7,7.jpg,589.47,13.82,4.26,True,True,True
8,8,8.jpg,601.78,14.28,4.37,False,False,True
9,9,9.jpg,599.34,14.54,3.89,True,False,True
10,10,10.jpg,601.57,13.75,3.67,True,True,True
11,11,11.jpg,597.02,13.41,3.82,True,False,True
12,12,12.jpg,606.41,14.71,4.01,False,False,True
13,13,13.jpg,604.09,13.80,3.98,True,False,True
14,14,14.jpg,601.73,14.15,3.89,False,False,True
15,15,15.jpg,600.26,14.58,3.86,True,False,True
16,16,16.jpg,600.97,14.32,3.98,False,False,True
17,17,17.jpg,596.11,14.77,3.89,True,False,True
18,18,18.jpg,606.55,14.48,3.94,False,False,True
19,19,19.jpg,601.48,14.52,3.95,False,False,True
20,20,20.jpg,600.28,10.60,3.13,True,True,True
21,21,21.jpg,593.77,10.67,3.03,True,True,True
22,22,22.jpg,600.90,10.28,3.04,True,True,True
23,23,23.jpg,601.35,10.61,3.15,True,True,True
24,24,24.jpg,598.22,10.90,3.15,True,True,True
25,25,25.jpg,599.14,10.54,3.10,True,True,True
26,26,26.jpg,596.88,9.83,2.84,True,True,True
27,27,27.jpg,598.65,12.68,3.54,True,True,True
28,28,28.jpg,615.89,13.14,3.67,True,True,True
29,29,29.jpg,598.16,11.05,3.31,True,True,True
30,30,30.jpg,615.72,13.04,3.91,True,False,True
31,31,31.jpg,621.63,16.96,4.91,False,False,True
32,32,32.jpg,627.45,16.15,4.76,False,False,True
33,33,33.jpg,632.66,17.22,5.18,False,False,True
34,34,34.jpg,629.53,17.52,5.15,False,False,True
35,35,35.jpg,631.94,17.63,5.17,False,False,True
36,36,36.jpg,617.62,16.81,5.09,False,False,True
37,37,37.jpg,642.71,18.02,5.41,False,False,True
38,38,38.jpg,641.66,18.32,5.38,False,False,True
39,39,39.jpg,639.00,18.45,5.43,False,False,True
40,40,40.jpg,629.73,17.44,5.31,False,False,True
41,41,41.jpg,617.48,17.16,5.25,False,False,True
42,42,42.jpg,630.53,17.60,5.29,False,False,True
43,43,43.jpg,624.76,17.57,5.26,False,False,True
44,44,44.jpg,629.24,17.84,5.27,False,False,True
45,45,45.jpg,633.15,18.21,5.38,False,False,True
46,46,46.jpg,623.06,18.13,5.32,False,False,True
47,47,47.jpg,617.03,17.44,5.05,False,False,True
48,48,48.jpg,634.08,18.20,5.21,False,False,True
49,49,49.jpg,626.73,17.98,5.19,False,False,True
50,50,50.jpg,633.92,17.86,5.24,False,False,True
51,51,51.jpg,625.85,17.85,5.17,False,False,True
52,52,52.jpg,637.87,18.46,5.25,False,False,True
53,53,53.jpg,634.73,18.51,5.34,False,False,True
54,54,54.jpg,631.67,18.16,5.23,False,False,True
55,55,55.jpg,633.98,18.27,5.29,False,False,True
56,56,56.jpg,633.69,18.38,5.38,False,False,True
57,57,57.jpg,628.47,18.01,5.34,False,False,True
58,58,58.jpg,639.29,17.97,5.27,False,False,True
59,59,59.jpg,632.65,18.21,5.44,False,False,True
60,60,60.jpg,621.79,18.07,5.36,False,False,True
61,61,61.jpg,604.54,15.73,4.68,False,False,True
62,62,62.jpg,601.86,14.01,4.27,True,False,True
63,63,63.jpg,604.54,14.12,4.54,True,False,True
64,64,64.jpg,608.04,15.07,4.48,False,False,True
65,65,65.jpg,610.90,16.55,4.87,False,False,True
66,66,66.jpg,606.85,16.66,4.91,False,False,True
67,67,67.jpg,598.75,16.24,4.89,True,False,True
68,68,68.jpg,613.72,17.87,5.05,False,False,True
69,69,69.jpg,627.44,20.89,6.09,False,False,True
70,70,70.jpg,635.84,19.90,5.80,False,False,True
71,71,71.jpg,628.36,18.83,5.62,False,False,True
72,72,72.jpg,638.32,19.11,5.63,False,False,True
73,73,73.jpg,639.09,18.86,5.60,False,False,True
74,74,74.jpg,637.90,19.10,5.69,False,False,True
75,75,75.jpg,637.94,19.26,5.62,False,False,True
76,76,76.jpg,633.92,26.88,7.55,False,False,True
77,77,77.jpg,638.62,27.11,7.58,False,False,True
78,78,78.jpg,648.58,27.49,7.61,False,False,True
79,79,79.jpg,637.50,23.14,6.27,False,False,True
80,80,80.jpg,638.26,27.79,7.72,False,False,True
81,81,81.jpg,607.23,20.30,5.63,False,False,True
82,82,82.jpg,604.66,17.66,5.24,False,False,True
83,83,83.jpg,602.88,17.24,5.22,False,False,True
84,84,84.jpg,607.58,17.74,5.54,False,False,True
85,85,85.jpg,613.03,17.48,5.54,False,False,True
86,86,86.jpg,604.43,15.65,4.26,False,False,True
87,87,87.jpg,599.07,15.88,4.19,True,False,True
88,88,88.jpg,608.59,15.36,4.10,False,False,True
89,89,89.jpg,598.77,14.29,3.89,True,False,True
90,90,90.jpg,596.99,14.49,3.86,True,False,True
91,91,91.jpg,596.33,15.15,3.81,True,False,True
92,92,92.jpg,602.96,14.87,3.78,True,False,True
93,93,93.jpg,611.89,16.15,4.28,False,False,True
94,94,94.jpg,588.90,12.85,3.42,True,True,True
95,95,95.jpg,604.64,14.16,3.68,True,True,True
96,96,96.jpg,610.11,14.98,3.97,False,False,True
97,97,97.jpg,599.02,13.35,3.80,True,False,True
98,98,98.jpg,600.01,11.34,3.22,True,True,True
99,99,99.jpg,590.31,13.58,3.69,True,True,True
100,100,100.jpg,590.53,12.40,3.63,True,True,True
101,101,101.jpg,586.29,12.74,3.58,True,True,True
102,102,102.jpg,606.66,14.91,4.04,False,False,True
