processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,564.50,12.55,3.70,False,False,True
1,1,1.jpg,576.28,12.55,3.53,False,False,True
2,2,2.jpg,571.11,12.32,3.49,False,False,True
3,3,3.jpg,574.08,12.49,3.48,False,False,True
4,4,4.jpg,566.85,12.28,3.46,False,False,True
5,5,5.jpg,574.51,12.36,3.47,False,False,True
6,6,6.jpg,576.17,12.72,3.53,False,False,True
7,7,7.jpg,580.65,12.66,3.62,False,False,True
8,8,8.jpg,573.34,12.32,3.49,False,False,True
9,9,9.jpg,574.49,12.38,3.46,False,False,True
10,10,10.jpg,568.44,11.90,3.37,False,False,True
11,11,11.jpg,579.32,12.00,3.40,False,False,True
12,12,12.jpg,573.46,11.99,3.33,False,False,True
13,13,13.jpg,562.78,11.61,3.31,True,False,True
14,14,14.jpg,551.02,10.89,3.10,True,True,True
15,15,15.jpg,559.51,11.42,3.31,True,False,True
16,16,16.jpg,562.70,11.67,3.33,True,False,True
17,17,17.jpg,560.93,12.54,3.71,False,False,True
18,18,18.jpg,560.76,12.42,3.67,False,False,True
19,19,19.jpg,560.83,11.84,3.47,False,False,True
20,20,20.jpg,554.84,11.31,3.24,True,True,True
21,21,21.jpg,567.62,11.82,3.27,True,False,True
22,22,22.jpg,562.59,11.79,3.49,False,False,True
23,23,23.jpg,555.16,11.34,3.21,True,True,True
24,24,24.jpg,551.15,11.32,3.16,True,True,True
25,25,25.jpg,557.54,10.99,3.13,True,True,True
26,26,26.jpg,558.15,11.07,3.13,True,True,True
27,27,27.jpg,551.03,11.59,3.31,True,True,True
28,28,28.jpg,552.07,11.79,3.34,True,True,True
29,29,29.jpg,548.57,11.09,3.08,True,True,True
30,30,30.jpg,547.21,11.01,2.93,True,True,True
31,31,31.jpg,553.66,10.72,2.86,True,True,True
32,32,32.jpg,557.40,11.18,3.16,True,False,True
33,33,33.jpg,568.53,11.79,3.22,True,False,True
34,34,34.jpg,563.28,11.80,3.31,False,False,True
35,35,35.jpg,574.39,11.71,3.28,True,False,True
36,36,36.jpg,567.93,11.80,3.30,False,False,True
37,37,37.jpg,564.05,11.38,3.23,True,False,True
38,38,38.jpg,566.66,11.71,3.33,False,False,True
39,39,39.jpg,561.75,12.33,3.45,False,False,True
40,40,40.jpg,558.29,12.09,3.44,True,False,True
41,41,41.jpg,567.01,11.89,3.28,True,False,True
42,42,42.jpg,565.48,12.17,3.40,False,False,True
43,43,43.jpg,562.64,11.85,3.36,False,False,True
44,44,44.jpg,555.19,11.97,3.37,True,True,True
45,45,45.jpg,563.26,12.23,3.42,False,False,True
46,46,46.jpg,562.73,11.98,3.37,False,False,True
47,47,47.jpg,558.09,11.76,3.37,True,False,True
48,48,48.jpg,559.29,11.77,3.32,False,False,True
49,49,49.jpg,559.84,11.56,3.25,True,False,True
50,50,50.jpg,556.63,11.54,3.25,True,False,True
51,51,51.jpg,567.62,11.90,3.30,False,False,True
52,52,52.jpg,561.83,12.56,3.64,False,False,True
53,53,53.jpg,555.88,11.89,3.41,True,False,True
54,54,54.jpg,549.17,11.98,3.53,True,True,True
55,55,55.jpg,559.58,11.98,3.39,False,False,True
56,56,56.jpg,559.44,12.23,3.39,False,False,True
57,57,57.jpg,558.55,12.43,3.40,True,False,True
58,58,58.jpg,557.27,11.83,3.32,True,False,True
59,59,59.jpg,556.36,11.41,3.24,True,False,True
60,60,60.jpg,552.51,11.86,3.29,True,True,True
61,61,61.jpg,564.88,12.16,3.37,False,False,True
62,62,62.jpg,560.71,12.29,3.47,False,False,True
63,63,63.jpg,570.12,12.48,3.42,False,False,True
64,64,64.jpg,562.50,11.61,3.27,True,False,True
65,65,65.jpg,569.61,11.56,3.24,True,False,True
66,66,66.jpg,571.03,12.20,3.31,False,False,True
67,67,67.jpg,569.28,12.10,3.36,False,False,True
68,68,68.jpg,570.06,12.21,3.38,False,False,True
69,69,69.jpg,569.88,12.29,3.34,False,False,True
70,70,70.jpg,553.25,11.29,3.19,True,True,True
71,71,71.jpg,563.12,11.58,3.29,True,False,True
72,72,72.jpg,559.04,12.15,3.38,False,False,True
73,73,73.jpg,576.73,12.32,3.44,False,False,True
74,74,74.jpg,569.99,12.16,3.40,False,False,True
75,75,75.jpg,575.03,12.11,3.35,False,False,True
76,76,76.jpg,574.39,11.75,3.30,False,False,True
77,77,77.jpg,572.00,11.86,3.41,False,False,True
78,78,78.jpg,591.10,12.37,3.41,False,False,True
79,79,79.jpg,583.47,12.27,3.43,False,False,True
80,80,80.jpg,578.96,12.15,3.37,False,False,True
81,81,81.jpg,591.51,12.22,3.33,False,False,True
82,82,82.jpg,585.61,11.85,3.30,False,False,True
83,83,83.jpg,577.31,12.01,3.34,False,False,True
84,84,84.jpg,563.88,12.14,3.36,False,False,True
85,85,85.jpg,565.56,13.46,3.82,False,False,True
86,86,86.jpg,593.44,16.68,4.88,False,False,True
87,87,87.jpg,597.60,16.99,4.85,False,False,True
88,88,88.jpg,573.53,11.49,3.33,True,False,True
