processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,553.55,17.77,3.90,True,True,True
1,1,1.jpg,547.73,17.80,3.95,True,True,True
2,2,2.jpg,543.89,17.12,3.99,True,True,True
3,3,3.jpg,537.96,15.72,4.20,True,True,True
4,4,4.jpg,561.93,16.17,4.50,True,True,True
5,5,5.jpg,537.44,13.30,3.34,True,True,True
6,6,6.jpg,532.29,11.20,2.79,True,True,True
7,7,7.jpg,570.63,19.02,4.09,False,False,True
8,8,8.jpg,573.93,20.35,4.37,False,False,True
9,9,9.jpg,575.89,21.16,4.37,False,False,True
10,10,10.jpg,578.27,20.58,4.29,False,False,True
11,11,11.jpg,583.37,20.69,4.30,False,False,True
12,12,12.jpg,575.37,20.62,4.28,False,False,True
13,13,13.jpg,570.08,20.68,4.28,False,False,True
14,14,14.jpg,567.07,18.68,4.03,True,False,True
15,15,15.jpg,559.88,17.11,3.74,True,True,True
16,16,16.jpg,561.59,18.01,3.92,True,True,True
17,17,17.jpg,560.12,17.97,3.89,True,True,True
18,18,18.jpg,560.06,17.77,3.89,True,True,True
19,19,19.jpg,557.59,17.76,3.89,True,True,True
20,20,20.jpg,555.22,17.16,3.77,True,True,True
21,21,21.jpg,570.46,18.59,3.97,True,False,True
22,22,22.jpg,576.47,20.59,4.28,False,False,True
23,23,23.jpg,578.91,20.68,4.30,False,False,True
24,24,24.jpg,578.19,20.63,4.28,False,False,True
25,25,25.jpg,583.05,20.75,4.30,False,False,True
26,26,26.jpg,579.45,20.38,4.23,False,False,True
27,27,27.jpg,559.57,17.55,3.90,True,True,True
28,28,28.jpg,563.26,18.93,4.07,True,False,True
29,29,29.jpg,559.25,18.19,3.99,True,True,True
30,30,30.jpg,569.27,18.07,3.98,True,False,True
31,31,31.jpg,575.49,19.44,4.14,False,False,True
32,32,32.jpg,578.45,20.93,4.20,False,False,True
33,33,33.jpg,582.70,21.41,4.29,False,False,True
34,34,34.jpg,585.47,21.59,4.32,False,False,True
35,35,35.jpg,588.62,21.64,4.33,False,False,True
36,36,36.jpg,585.35,21.51,4.31,False,False,True
37,37,37.jpg,585.06,21.55,4.33,False,False,True
38,38,38.jpg,570.71,18.01,3.76,True,True,True
39,39,39.jpg,573.59,18.72,3.90,True,True,True
40,40,40.jpg,577.81,18.68,3.88,True,True,True
41,41,41.jpg,580.68,18.76,3.90,True,True,True
42,42,42.jpg,573.41,18.75,3.98,True,False,True
43,43,43.jpg,569.89,18.77,4.01,True,False,True
44,44,44.jpg,575.60,19.36,4.00,True,False,True
45,45,45.jpg,584.83,21.56,4.32,False,False,True
46,46,46.jpg,582.91,21.58,4.33,False,False,True
47,47,47.jpg,581.48,21.64,4.34,False,False,True
48,48,48.jpg,582.42,21.60,4.33,False,False,True
49,49,49.jpg,580.59,21.63,4.33,False,False,True
50,50,50.jpg,585.21,21.71,4.34,False,False,True
51,51,51.jpg,585.85,21.63,4.33,False,False,True
52,52,52.jpg,584.86,21.69,4.34,False,False,True
53,53,53.jpg,584.21,21.81,4.35,False,False,True
54,54,54.jpg,578.25,21.44,4.31,False,False,True
55,55,55.jpg,586.09,21.79,4.35,False,False,True
56,56,56.jpg,585.43,21.73,4.35,False,False,True
57,57,57.jpg,582.99,21.63,4.33,False,False,True
58,58,58.jpg,583.88,21.46,4.35,False,False,True
59,59,59.jpg,583.22,21.68,4.34,False,False,True
60,60,60.jpg,584.83,21.62,4.33,False,False,True
61,61,61.jpg,587.77,21.72,4.34,False,False,True
62,62,62.jpg,587.74,21.76,4.35,False,False,True
63,63,63.jpg,583.72,21.63,4.33,False,False,True
64,64,64.jpg,585.25,21.78,4.35,False,False,True
65,65,65.jpg,589.57,21.80,4.35,False,False,True
66,66,66.jpg,584.90,21.51,4.31,False,False,True
67,67,67.jpg,583.03,21.34,4.27,False,False,True
68,68,68.jpg,584.25,21.83,4.48,False,False,True
69,69,69.jpg,580.16,21.74,4.49,False,False,True
70,70,70.jpg,584.01,21.40,4.29,False,False,True
71,71,71.jpg,589.85,22.25,4.60,False,False,True
72,72,72.jpg,571.99,21.59,4.44,False,False,True
73,73,73.jpg,564.76,21.16,4.47,True,False,True
74,74,74.jpg,573.76,22.93,4.84,False,False,True
75,75,75.jpg,572.69,22.15,4.64,False,False,True
76,76,76.jpg,565.93,21.24,4.50,True,False,True
77,77,77.jpg,571.36,21.22,4.26,False,False,True
78,78,78.jpg,575.95,21.43,4.29,False,False,True
79,79,79.jpg,576.24,21.57,4.32,False,False,True
80,80,80.jpg,580.99,21.75,4.34,False,False,True
81,81,81.jpg,582.37,21.65,4.33,False,False,True
