processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,552.53,12.15,2.84,True,True,True
1,1,1.jpg,546.25,12.55,2.97,False,False,True
2,2,2.jpg,537.98,11.84,2.79,True,True,True
3,3,3.jpg,542.87,14.05,3.40,False,False,True
4,4,4.jpg,542.23,15.42,3.89,False,False,True
5,5,5.jpg,540.83,12.31,2.95,True,False,True
6,6,6.jpg,545.14,12.20,2.84,True,True,True
7,7,7.jpg,573.49,13.83,3.20,False,False,True
8,8,8.jpg,548.59,12.76,2.92,True,False,True
9,9,9.jpg,548.22,12.54,2.87,True,False,True
10,10,10.jpg,555.93,12.80,2.92,True,False,True
11,11,11.jpg,546.64,12.56,2.88,True,False,True
12,12,12.jpg,544.11,12.69,2.93,False,False,True
13,13,13.jpg,533.54,12.57,2.94,True,True,True
14,14,14.jpg,538.26,12.81,3.00,True,False,True
15,15,15.jpg,546.12,12.76,3.01,False,False,True
16,16,16.jpg,562.13,14.08,3.39,False,False,True
17,17,17.jpg,539.60,12.58,3.10,True,False,True
18,18,18.jpg,539.18,12.25,3.15,True,False,True
19,19,19.jpg,536.85,12.34,3.16,True,True,True
20,20,20.jpg,545.15,12.38,3.16,True,False,True
21,21,21.jpg,542.19,12.44,3.16,False,False,True
22,22,22.jpg,569.87,13.83,3.58,False,False,True
23,23,23.jpg,557.39,12.40,3.17,False,False,True
24,24,24.jpg,546.98,12.47,3.16,False,False,True
