processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,588.85,20.92,5.64,True,True,True
1,1,1.jpg,559.02,21.57,5.85,True,True,True
2,2,2.jpg,629.16,27.50,6.50,False,False,True
3,3,3.jpg,643.14,27.01,6.39,False,False,True
4,4,4.jpg,619.05,26.78,6.31,False,False,True
5,5,5.jpg,612.70,26.24,6.19,True,False,True
6,6,6.jpg,582.71,23.31,5.78,True,True,True
7,7,7.jpg,554.29,18.87,5.18,True,True,True
8,8,8.jpg,567.84,21.27,5.53,True,True,True
9,9,9.jpg,550.02,18.13,4.66,True,True,True
10,10,10.jpg,613.06,25.46,6.02,True,False,True
11,11,11.jpg,566.18,22.13,5.47,True,True,True
12,12,12.jpg,652.74,25.51,5.98,True,False,True
13,13,13.jpg,544.33,17.35,4.60,True,True,True
14,14,14.jpg,562.60,25.31,7.69,True,False,True
15,15,15.jpg,635.28,30.58,8.65,False,False,True
16,16,16.jpg,641.72,30.20,8.76,False,False,True
17,17,17.jpg,685.21,31.66,8.76,False,False,True
18,18,18.jpg,708.24,31.46,8.96,False,False,True
19,19,19.jpg,575.08,26.27,7.98,False,False,True
20,20,20.jpg,584.31,26.43,7.97,False,False,True
21,21,21.jpg,590.88,26.80,8.01,False,False,True
22,22,22.jpg,584.95,26.68,7.94,False,False,True
23,23,23.jpg,597.66,27.52,8.15,False,False,True
24,24,24.jpg,595.30,27.23,8.16,False,False,True
25,25,25.jpg,569.92,25.48,7.79,False,False,True
26,26,26.jpg,576.35,24.81,7.54,False,False,True
27,27,27.jpg,564.04,23.39,7.47,True,False,True
28,28,28.jpg,562.66,23.16,7.42,True,False,True
29,29,29.jpg,548.86,20.31,6.70,True,True,True
30,30,30.jpg,569.28,21.86,6.94,True,False,True
31,31,31.jpg,572.52,22.90,7.29,False,False,True
32,32,32.jpg,584.04,24.77,7.45,False,False,True
33,33,33.jpg,579.23,22.37,6.99,False,False,True
34,34,34.jpg,582.27,19.90,6.12,True,True,True
35,35,35.jpg,623.02,23.85,7.16,False,False,True
36,36,36.jpg,597.83,23.13,6.73,False,False,True
37,37,37.jpg,599.38,24.23,7.57,False,False,True
38,38,38.jpg,610.78,29.78,9.19,False,False,True
39,39,39.jpg,554.00,26.11,8.31,True,True,True
40,40,40.jpg,568.18,25.77,7.91,False,False,True
41,41,41.jpg,572.34,23.56,7.03,False,False,True
42,42,42.jpg,575.93,23.47,6.71,False,False,True
43,43,43.jpg,583.69,25.48,6.89,False,False,True
44,44,44.jpg,600.89,29.52,8.22,False,False,True
45,45,45.jpg,549.97,22.52,5.85,True,True,True
46,46,46.jpg,605.87,26.04,7.04,False,False,True
47,47,47.jpg,594.45,26.13,7.08,False,False,True
48,48,48.jpg,592.35,26.33,7.07,False,False,True
49,49,49.jpg,579.22,26.43,6.81,False,False,True
50,50,50.jpg,585.90,26.68,6.71,False,False,True
51,51,51.jpg,586.44,25.83,6.61,False,False,True
52,52,52.jpg,582.86,27.10,6.95,False,False,True
53,53,53.jpg,590.37,27.78,7.20,False,False,True
54,54,54.jpg,589.59,26.05,6.87,False,False,True
55,55,55.jpg,583.46,25.75,6.99,False,False,True
56,56,56.jpg,593.19,26.49,7.19,False,False,True
57,57,57.jpg,598.25,27.21,7.42,False,False,True
58,58,58.jpg,608.77,27.89,7.48,False,False,True
59,59,59.jpg,601.54,29.46,7.61,False,False,True
60,60,60.jpg,595.75,29.66,7.55,False,False,True
61,61,61.jpg,593.02,30.99,8.02,False,False,True
62,62,62.jpg,605.70,33.01,8.35,False,False,True
63,63,63.jpg,626.85,35.68,8.80,False,False,True
64,64,64.jpg,617.77,35.59,8.95,False,False,True
65,65,65.jpg,612.86,34.18,8.78,False,False,True
66,66,66.jpg,609.76,29.96,7.99,False,False,True
67,67,67.jpg,620.09,30.10,8.42,False,False,True
68,68,68.jpg,605.24,24.58,7.36,False,False,True
69,69,69.jpg,585.57,21.27,7.11,True,False,True
70,70,70.jpg,565.35,20.83,6.71,True,True,True
71,71,71.jpg,582.02,19.05,6.36,True,True,True
72,72,72.jpg,568.49,19.40,6.65,True,True,True
73,73,73.jpg,592.73,23.36,8.23,False,False,True
74,74,74.jpg,576.06,23.32,7.42,False,False,True
75,75,75.jpg,566.40,25.64,8.05,False,False,True
76,76,76.jpg,574.71,23.14,6.47,False,False,True
77,77,77.jpg,563.45,19.67,5.76,True,True,True
78,78,78.jpg,558.55,20.70,5.82,True,True,True
79,79,79.jpg,556.95,21.95,5.87,True,True,True
80,80,80.jpg,564.38,23.32,6.34,True,False,True
81,81,81.jpg,561.97,20.45,5.50,True,True,True
82,82,82.jpg,553.81,18.92,5.17,True,True,True
83,83,83.jpg,561.58,19.68,5.24,True,True,True
84,84,84.jpg,552.94,19.53,5.46,True,True,True
85,85,85.jpg,547.19,23.84,5.05,True,True,True
86,86,86.jpg,525.43,18.29,4.66,True,True,True
