processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,566.39,18.81,4.90,False,False,True
1,1,1.jpg,537.12,17.83,4.50,True,True,True
2,2,2.jpg,547.73,18.13,4.49,True,False,True
3,3,3.jpg,572.33,26.63,7.49,False,False,True
4,4,4.jpg,609.89,28.29,7.99,False,False,True
5,5,5.jpg,658.39,29.72,8.41,False,False,True
6,6,6.jpg,650.00,29.47,8.29,False,False,True
7,7,7.jpg,508.45,12.07,3.29,True,True,True
8,8,8.jpg,528.82,13.36,3.90,True,True,True
9,9,9.jpg,552.58,14.91,4.04,True,True,True
10,10,10.jpg,562.32,16.03,4.50,True,False,True
11,11,11.jpg,558.25,15.72,4.51,True,False,True
12,12,12.jpg,567.18,15.87,4.54,True,False,True
13,13,13.jpg,562.33,15.64,4.48,True,False,True
14,14,14.jpg,561.98,15.62,4.44,True,False,True
15,15,15.jpg,559.00,15.56,4.49,True,False,True
16,16,16.jpg,548.80,15.64,4.47,True,False,True
17,17,17.jpg,540.11,15.20,4.39,True,False,True
18,18,18.jpg,545.90,15.72,4.47,True,False,True
19,19,19.jpg,545.08,16.80,4.70,True,False,True
20,20,20.jpg,549.27,16.77,4.66,False,False,True
21,21,21.jpg,532.91,16.37,4.69,True,True,True
22,22,22.jpg,541.20,16.45,4.60,True,False,True
23,23,23.jpg,537.15,16.54,4.39,True,True,True
24,24,24.jpg,547.04,17.64,4.81,True,False,True
25,25,25.jpg,547.10,18.10,4.90,False,False,True
26,26,26.jpg,556.60,18.83,4.96,False,False,True
27,27,27.jpg,534.79,17.89,4.76,True,True,True
28,28,28.jpg,558.37,19.24,5.09,False,False,True
29,29,29.jpg,547.04,18.51,4.96,True,False,True
30,30,30.jpg,537.15,17.98,4.82,True,True,True
31,31,31.jpg,538.92,19.45,5.18,True,False,True
32,32,32.jpg,539.49,18.38,4.89,True,False,True
33,33,33.jpg,561.09,19.35,5.19,False,False,True
34,34,34.jpg,552.96,19.51,5.32,False,False,True
35,35,35.jpg,582.93,21.05,5.79,False,False,True
36,36,36.jpg,570.56,20.71,5.84,False,False,True
37,37,37.jpg,560.72,20.83,5.99,False,False,True
38,38,38.jpg,566.11,19.28,5.35,False,False,True
39,39,39.jpg,543.85,18.43,5.35,True,False,True
40,40,40.jpg,564.73,19.61,5.72,False,False,True
41,41,41.jpg,557.54,20.19,5.91,False,False,True
42,42,42.jpg,572.65,19.74,5.59,False,False,True
43,43,43.jpg,558.61,19.42,5.64,False,False,True
44,44,44.jpg,559.20,19.20,5.59,False,False,True
45,45,45.jpg,542.29,18.71,5.37,True,False,True
46,46,46.jpg,542.74,18.41,5.25,True,False,True
47,47,47.jpg,554.89,19.42,5.41,False,False,True
48,48,48.jpg,567.66,19.47,5.56,False,False,True
49,49,49.jpg,568.68,20.29,5.86,False,False,True
50,50,50.jpg,574.40,19.75,5.70,False,False,True
51,51,51.jpg,562.26,19.31,5.65,False,False,True
52,52,52.jpg,570.53,20.09,5.81,False,False,True
53,53,53.jpg,564.98,19.15,5.82,False,False,True
54,54,54.jpg,553.56,19.14,5.85,False,False,True
55,55,55.jpg,578.59,20.50,6.23,False,False,True
56,56,56.jpg,569.37,20.35,6.07,False,False,True
57,57,57.jpg,571.95,20.48,6.02,False,False,True
58,58,58.jpg,578.41,20.38,6.10,False,False,True
59,59,59.jpg,584.71,20.96,6.45,False,False,True
60,60,60.jpg,573.68,20.23,6.48,False,False,True
61,61,61.jpg,579.00,21.84,6.45,False,False,True
62,62,62.jpg,577.19,20.43,6.42,False,False,True
63,63,63.jpg,558.96,18.10,5.58,False,False,True
64,64,64.jpg,556.48,13.07,4.46,True,True,True
65,65,65.jpg,567.60,13.70,4.60,True,True,True
66,66,66.jpg,567.17,13.66,4.46,True,True,True
67,67,67.jpg,559.80,13.09,4.24,True,True,True
68,68,68.jpg,577.53,13.62,4.55,True,True,True
