processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,519.49,11.95,3.02,True,False,True
1,1,1.jpg,514.44,12.84,3.31,True,False,True
2,2,2.jpg,520.99,13.82,3.58,False,False,True
3,3,3.jpg,638.91,22.87,6.31,False,False,True
4,4,4.jpg,526.09,12.71,3.41,False,False,True
5,5,5.jpg,530.62,13.21,3.45,False,False,True
6,6,6.jpg,538.08,13.44,3.46,False,False,True
7,7,7.jpg,534.80,13.24,3.45,False,False,True
8,8,8.jpg,531.33,13.20,3.44,False,False,True
9,9,9.jpg,528.11,13.35,3.43,False,False,True
10,10,10.jpg,522.95,13.14,3.39,False,False,True
11,11,11.jpg,517.59,12.43,3.18,True,False,True
12,12,12.jpg,516.96,12.71,3.19,True,False,True
13,13,13.jpg,517.71,12.52,3.19,True,False,True
14,14,14.jpg,517.77,12.48,3.19,True,False,True
15,15,15.jpg,515.04,12.71,3.19,True,False,True
16,16,16.jpg,520.00,12.59,3.20,False,False,True
17,17,17.jpg,508.85,11.70,2.96,True,False,True
