processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,601.57,19.64,4.99,False,False,True
1,1,1.jpg,597.77,20.14,5.08,False,False,True
2,2,2.jpg,552.69,18.61,5.44,True,False,True
3,3,3.jpg,555.94,18.57,5.55,False,False,True
4,4,4.jpg,542.59,15.39,4.30,True,True,True
5,5,5.jpg,581.41,18.84,5.17,False,False,True
6,6,6.jpg,618.68,20.52,5.23,False,False,True
7,7,7.jpg,641.08,20.46,5.09,False,False,True
8,8,8.jpg,631.38,20.45,5.06,False,False,True
9,9,9.jpg,629.11,20.72,5.11,False,False,True
10,10,10.jpg,636.33,20.86,5.11,False,False,True
11,11,11.jpg,635.03,20.84,4.99,False,False,True
12,12,12.jpg,656.17,20.75,4.97,False,False,True
13,13,13.jpg,637.64,20.39,4.90,False,False,True
14,14,14.jpg,641.22,20.25,4.82,False,False,True
15,15,15.jpg,643.66,20.44,4.90,False,False,True
16,16,16.jpg,666.62,20.60,4.90,False,False,True
17,17,17.jpg,647.23,20.46,4.87,False,False,True
18,18,18.jpg,647.44,20.19,4.86,False,False,True
19,19,19.jpg,649.64,20.19,4.89,False,False,True
20,20,20.jpg,642.25,20.16,4.83,False,False,True
21,21,21.jpg,635.34,19.97,4.83,False,False,True
22,22,22.jpg,618.22,19.86,4.89,False,False,True
23,23,23.jpg,589.91,19.42,4.88,False,False,True
24,24,24.jpg,601.54,19.72,5.11,False,False,True
25,25,25.jpg,585.39,20.10,5.18,False,False,True
26,26,26.jpg,606.89,21.05,5.40,False,False,True
27,27,27.jpg,603.52,20.37,5.36,False,False,True
28,28,28.jpg,577.09,18.50,4.92,False,False,True
29,29,29.jpg,556.11,17.40,4.59,False,False,True
30,30,30.jpg,539.94,11.68,3.30,True,True,True
31,31,31.jpg,581.63,15.78,4.62,True,False,True
32,32,32.jpg,555.05,17.51,4.76,False,False,True
33,33,33.jpg,555.09,15.99,4.19,True,False,True
34,34,34.jpg,591.63,18.21,4.64,False,False,True
35,35,35.jpg,589.31,18.41,4.54,True,False,True
36,36,36.jpg,606.39,18.43,4.50,True,False,True
37,37,37.jpg,578.32,15.76,3.89,True,True,True
38,38,38.jpg,589.24,19.07,4.72,False,False,True
39,39,39.jpg,562.38,18.35,4.85,False,False,True
40,40,40.jpg,555.66,17.64,4.58,False,False,True
41,41,41.jpg,539.13,15.41,4.08,True,True,True
42,42,42.jpg,543.61,15.21,4.52,True,True,True
43,43,43.jpg,537.73,14.71,4.26,True,True,True
44,44,44.jpg,543.68,15.18,4.13,True,True,True
45,45,45.jpg,568.65,22.02,5.90,False,False,True
46,46,46.jpg,553.46,16.05,4.48,True,False,True
47,47,47.jpg,601.70,19.69,5.17,False,False,True
48,48,48.jpg,604.25,19.08,4.66,False,False,True
49,49,49.jpg,577.41,20.26,5.27,False,False,True
50,50,50.jpg,573.36,20.31,5.46,False,False,True
51,51,51.jpg,609.33,23.58,6.16,False,False,True
52,52,52.jpg,541.78,18.71,5.16,True,True,True
53,53,53.jpg,527.06,13.98,3.56,True,True,True
54,54,54.jpg,537.80,12.58,3.17,True,True,True
55,55,55.jpg,535.88,12.86,3.20,True,True,True
56,56,56.jpg,542.04,13.14,3.20,True,True,True
57,57,57.jpg,547.32,13.09,3.20,True,True,True
58,58,58.jpg,548.42,13.38,3.27,True,True,True
59,59,59.jpg,543.17,13.56,3.39,True,True,True
60,60,60.jpg,560.78,16.94,4.80,False,False,True
61,61,61.jpg,550.44,14.97,4.52,True,True,True
62,62,62.jpg,546.57,15.73,4.80,True,True,True
63,63,63.jpg,539.29,14.14,3.95,True,True,True
64,64,64.jpg,550.54,18.78,4.98,True,False,True
65,65,65.jpg,585.43,22.49,6.07,False,False,True
66,66,66.jpg,652.76,24.61,6.38,False,False,True
67,67,67.jpg,668.26,23.64,6.01,False,False,True
68,68,68.jpg,687.27,23.26,5.88,False,False,True
69,69,69.jpg,708.17,23.52,5.90,False,False,True
70,70,70.jpg,707.81,23.83,5.87,False,False,True
71,71,71.jpg,704.74,24.15,5.81,False,False,True
72,72,72.jpg,726.39,24.91,6.07,False,False,True
73,73,73.jpg,714.20,25.00,6.14,False,False,True
74,74,74.jpg,701.82,24.44,6.05,False,False,True
75,75,75.jpg,710.95,24.45,6.00,False,False,True
76,76,76.jpg,713.01,25.00,6.13,False,False,True
77,77,77.jpg,721.89,25.52,6.17,False,False,True
78,78,78.jpg,711.96,25.63,6.30,False,False,True
79,79,79.jpg,596.19,23.79,6.39,False,False,True
