processed_index,original_index,filename,laplacian,tenengrad,fft,is_blurry_percentile,is_blurry_stddev,is_blurry_fixed
0,0,0.jpg,568.42,30.56,9.62,False,False,True
1,1,1.jpg,550.25,34.81,10.25,True,False,False
2,2,2.jpg,593.11,32.62,9.46,False,False,True
3,3,3.jpg,524.71,13.81,4.65,True,True,True
4,4,4.jpg,550.42,14.16,4.86,True,False,True
5,5,5.jpg,557.41,14.38,4.90,False,False,True
6,6,6.jpg,552.39,14.66,4.83,True,False,True
7,7,7.jpg,554.96,14.18,4.86,True,False,True
8,8,8.jpg,553.93,14.44,4.93,False,False,True
9,9,9.jpg,552.81,14.55,4.79,True,False,True
10,10,10.jpg,551.38,14.10,4.82,True,False,True
11,11,11.jpg,554.06,14.09,4.81,True,False,True
12,12,12.jpg,550.34,13.96,4.70,True,False,True
13,13,13.jpg,552.34,14.15,4.88,True,False,True
14,14,14.jpg,555.64,14.95,5.13,False,False,True
15,15,15.jpg,560.86,15.48,5.10,False,False,True
16,16,16.jpg,554.64,14.33,4.94,True,False,True
17,17,17.jpg,557.79,14.72,5.05,False,False,True
18,18,18.jpg,557.03,15.09,5.03,False,False,True
19,19,19.jpg,554.96,14.46,4.95,False,False,True
20,20,20.jpg,554.25,14.59,5.01,False,False,True
21,21,21.jpg,560.93,15.01,5.05,False,False,True
22,22,22.jpg,552.67,14.13,4.88,True,False,True
23,23,23.jpg,553.53,14.65,5.07,False,False,True
24,24,24.jpg,551.31,15.19,5.02,False,False,True
25,25,25.jpg,554.31,14.60,5.01,False,False,True
26,26,26.jpg,553.83,14.55,5.00,False,False,True
27,27,27.jpg,549.77,14.79,4.86,True,False,True
28,28,28.jpg,549.61,14.33,4.88,True,False,True
29,29,29.jpg,544.45,13.79,4.75,True,True,True
30,30,30.jpg,547.02,14.65,4.86,True,False,True
31,31,31.jpg,551.36,14.33,4.88,False,False,True
32,32,32.jpg,546.85,14.15,4.84,True,True,True
33,33,33.jpg,553.40,14.86,4.92,False,False,True
34,34,34.jpg,549.82,14.13,4.82,True,False,True
35,35,35.jpg,549.06,13.70,4.68,True,False,True
36,36,36.jpg,554.26,14.86,4.92,False,False,True
37,37,37.jpg,557.84,14.77,5.05,False,False,True
38,38,38.jpg,559.05,14.85,5.07,False,False,True
39,39,39.jpg,554.56,15.08,5.05,False,False,True
40,40,40.jpg,556.21,14.75,5.05,False,False,True
41,41,41.jpg,561.04,14.77,5.07,False,False,True
42,42,42.jpg,556.74,14.91,4.97,False,False,True
43,43,43.jpg,557.49,14.61,5.01,False,False,True
44,44,44.jpg,554.72,14.90,5.08,False,False,True
45,45,45.jpg,554.49,14.86,4.91,False,False,True
46,46,46.jpg,557.92,14.74,5.08,False,False,True
47,47,47.jpg,556.66,14.87,5.12,False,False,True
48,48,48.jpg,557.13,15.39,5.15,False,False,True
49,49,49.jpg,556.63,14.61,5.01,False,False,True
50,50,50.jpg,550.77,14.47,4.94,True,False,True
51,51,51.jpg,557.70,14.95,4.95,False,False,True
52,52,52.jpg,549.16,13.86,4.75,True,False,True
53,53,53.jpg,552.10,14.47,4.93,False,False,True
54,54,54.jpg,548.36,14.74,4.90,True,False,True
55,55,55.jpg,549.72,13.91,4.76,True,False,True
56,56,56.jpg,551.00,14.05,4.82,True,False,True
57,57,57.jpg,550.92,14.77,4.84,True,False,True
58,58,58.jpg,545.29,13.70,4.69,True,True,True
59,59,59.jpg,550.96,14.57,5.01,True,False,True
60,60,60.jpg,555.03,15.49,5.16,False,False,True
61,61,61.jpg,561.05,15.04,5.14,False,False,True
62,62,62.jpg,552.97,14.38,4.98,False,False,True
63,63,63.jpg,557.62,15.20,5.07,False,False,True
64,64,64.jpg,553.25,14.65,5.02,False,False,True
65,65,65.jpg,555.22,14.51,4.96,False,False,True
66,66,66.jpg,557.27,15.28,5.04,False,False,True
67,67,67.jpg,555.58,14.62,5.02,False,False,True
68,68,68.jpg,551.36,14.50,4.97,False,False,True
69,69,69.jpg,556.39,15.02,5.09,False,False,True
